
"timestamp";"PM10~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM2.5~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM1~D590-QM[Cairnet CXM24280939]";"in µg/m3";"TC~D590-QM[Cairnet CXM24280939]";"in °C";"HR~D590-QM[Cairnet CXM24280939]";"in %";"BC~0939-QM[Cairnet CXM24280939]";"in %";"Uout~0939-QM[Cairnet CXM24280939]";"in mV";"Uin~0939-QM[Cairnet CXM24280939]";"in mV";"TC~T-QM[Cairnet CXM24280939]";"in °C";"HR~T-QM[Cairnet CXM24280939]";"in %";"PA~T-QM[Cairnet CXM24280939]";"in hPa";"CO~4673-QM[Cairnet CXM24280939]";"in ppb";"O3-NO2~4696-QM[Cairnet CXM24280939]";"in ppb";"NO2~4582-QM[Cairnet CXM24280939]";"in ppb";"SO2~4714-QM[Cairnet CXM24280939]";"in ppb";"O3~0939-QM[Cairnet CXM24280939]";"in ppb"
"2025-02-01 11:30";53.1;"A";39.43;"A";34.51;"A";15.8;"A";59.96;"A";;"N";;"N";;"N";8.05;"A";95.64;"A";1011.44;"A";229;"A";14;"A";13;"A";4;"A";1;"A"
"2025-02-01 11:45";56.14;"A";41.7;"A";36.5;"A";15.9;"A";59.99;"A";;"N";;"N";;"N";8.2;"A";95.37;"A";1011.39;"A";218;"A";16;"A";15;"A";3;"A";1;"A"
"2025-02-01 12:00";51.28;"A";38.07;"A";33.32;"A";16.09;"A";60;"A";;"N";;"N";;"N";8.27;"A";95.86;"A";1011.14;"A";240;"A";18;"A";17;"A";3;"A";1;"A"
"2025-02-01 12:15";23.5;"A";17.32;"A";15.14;"A";16.14;"A";59.97;"A";;"N";;"N";;"N";8.35;"A";94.93;"A";1011.07;"A";200;"A";18;"A";14;"A";3;"A";4;"A"
"2025-02-01 12:30";7.25;"A";5.19;"A";4.5;"A";15.83;"A";59.98;"A";;"N";;"N";;"N";8.42;"A";92.6;"A";1010.91;"A";174;"A";15;"A";9;"A";4;"A";6;"A"
"2025-02-01 12:45";5.22;"A";3.67;"A";3.17;"A";15.73;"A";59.98;"A";;"N";;"N";;"N";8.39;"A";92.53;"A";1010.77;"A";154;"A";15;"A";8;"A";4;"A";7;"A"
"2025-02-01 13:00";6.43;"A";4.58;"A";3.97;"A";15.85;"A";60.03;"A";;"N";;"N";;"N";8.52;"A";92.53;"A";1010.52;"A";176;"A";15;"A";8;"A";4;"A";7;"A"
"2025-02-01 13:15";6.5;"A";4.62;"A";4.01;"A";15.78;"A";59.87;"A";;"N";;"N";;"N";8.59;"A";91.34;"A";1010.62;"A";163;"A";15;"A";7;"A";3;"A";8;"A"
"2025-02-01 13:30";7.55;"A";5.42;"A";4.7;"A";15.7;"A";60.09;"A";;"N";;"N";;"N";8.68;"A";91.83;"A";1010.52;"A";175;"A";15;"A";8;"A";4;"A";7;"A"
"2025-02-01 13:45";12.88;"A";9.39;"A";8.19;"A";15.8;"A";60.01;"A";;"N";;"N";;"N";8.7;"A";91.21;"A";1010.36;"A";184;"A";15;"A";9;"A";4;"A";6;"A"
"2025-02-01 14:00";18.29;"A";13.44;"A";11.73;"A";15.82;"A";59.89;"A";;"N";;"N";;"N";8.69;"A";91.41;"A";1010.3;"A";168;"A";16;"A";10;"A";4;"A";6;"A"
"2025-02-01 14:15";13.57;"A";9.91;"A";8.64;"A";15.8;"A";59.96;"A";;"N";;"N";;"N";8.81;"A";91.04;"A";1010.46;"A";172;"A";16;"A";9;"A";4;"A";8;"A"
"2025-02-01 14:30";10.03;"A";7.52;"A";6.48;"A";15.76;"A";59.76;"A";;"N";;"N";;"N";8.93;"A";89.19;"A";1010.57;"A";169;"A";16;"A";9;"A";3;"A";8;"A"
"2025-02-01 14:45";10.06;"A";7.55;"A";6.21;"A";15.59;"A";60;"A";;"N";;"N";;"N";8.74;"A";91.13;"A";1010.69;"A";173;"A";16;"A";9;"A";3;"A";7;"A"
"2025-02-01 15:00";8.7;"A";6.27;"A";5.45;"A";15.52;"A";60.03;"A";;"N";;"N";;"N";8.65;"A";90.11;"A";1010.89;"A";156;"A";15;"A";7;"A";3;"A";8;"A"
"2025-02-01 15:15";10.92;"A";8.71;"A";6.91;"A";15.23;"A";59.96;"A";;"N";;"N";;"N";8.74;"A";88.32;"A";1010.93;"A";145;"A";17;"A";8;"A";3;"A";8;"A"
"2025-02-01 15:30";16.16;"A";11.98;"A";10.37;"A";15.46;"A";59.85;"A";;"N";;"N";;"N";8.67;"A";89.92;"A";1010.92;"A";174;"A";15;"A";8;"A";4;"A";7;"A"
"2025-02-01 15:45";13.61;"A";10.14;"A";8.77;"A";15.25;"A";60.03;"A";;"N";;"N";;"N";8.71;"A";89.04;"A";1010.93;"A";158;"A";17;"A";9;"A";3;"A";8;"A"
"2025-02-01 16:00";10.18;"A";7.51;"A";6.47;"A";15.19;"A";59.94;"A";;"N";;"N";;"N";8.75;"A";88.24;"A";1010.89;"A";141;"A";16;"A";7;"A";3;"A";10;"A"
"2025-02-01 16:15";12.05;"A";8.85;"A";7.66;"A";15.18;"A";59.97;"A";;"N";;"N";;"N";8.68;"A";88.82;"A";1010.68;"A";158;"A";17;"A";8;"A";3;"A";9;"A"
"2025-02-01 16:30";13.61;"A";9.94;"A";8.66;"A";14.97;"A";60.11;"A";;"N";;"N";;"N";8.53;"A";88.84;"A";1010.83;"A";160;"A";17;"A";8;"A";3;"A";8;"A"
"2025-02-01 16:45";17.48;"A";13.97;"A";11.18;"A";15.11;"A";59.81;"A";;"N";;"N";;"N";8.5;"A";88.84;"A";1010.94;"A";177;"A";16;"A";8;"A";4;"A";8;"A"
"2025-02-01 17:00";18.1;"A";13.29;"A";11.6;"A";14.86;"A";60.04;"A";;"N";;"N";;"N";8.44;"A";89.11;"A";1010.97;"A";171;"A";17;"A";8;"A";3;"A";8;"A"
"2025-02-01 17:15";23.69;"A";17.72;"A";15.23;"A";15.05;"A";59.91;"A";;"N";;"N";;"N";8.3;"A";90.18;"A";1011.32;"A";143;"A";16;"A";7;"A";4;"A";9;"A"
"2025-02-01 17:30";32.76;"A";25.25;"A";20.37;"A";14.68;"A";59.94;"A";;"N";;"N";;"N";7.93;"A";89.85;"A";1011.74;"A";146;"A";15;"A";7;"A";3;"A";8;"A"
"2025-02-01 17:45";29.34;"A";22.51;"A";19.04;"A";14.36;"A";60.07;"A";;"N";;"N";;"N";7.52;"A";91.54;"A";1011.83;"A";156;"A";14;"A";8;"A";4;"A";6;"A"
"2025-02-01 18:00";29.45;"A";21.77;"A";19.03;"A";14.33;"A";60.03;"A";;"N";;"N";;"N";7.27;"A";92.67;"A";1011.91;"A";154;"A";15;"A";8;"A";4;"A";7;"A"
"2025-02-01 18:15";33.62;"A";24.88;"A";21.76;"A";14.25;"A";59.97;"A";;"N";;"N";;"N";7.13;"A";92.18;"A";1011.92;"A";176;"A";14;"A";7;"A";4;"A";7;"A"
"2025-02-01 18:30";40.24;"A";29.83;"A";26.09;"A";14.03;"A";59.94;"A";;"N";;"N";;"N";6.98;"A";91.88;"A";1012.14;"A";142;"A";15;"A";7;"A";4;"A";8;"A"
"2025-02-01 18:45";38.05;"A";28.19;"A";24.66;"A";13.77;"A";60.05;"A";;"N";;"N";;"N";6.81;"A";91.69;"A";1012.13;"A";140;"A";16;"A";7;"A";4;"A";9;"A"
"2025-02-01 19:00";26.92;"A";21.45;"A";17.59;"A";13.32;"A";59.84;"A";;"N";;"N";;"N";6.68;"A";88.8;"A";1012.18;"A";122;"A";17;"A";6;"A";3;"A";11;"A"
"2025-02-01 19:15";18.94;"A";14.76;"A";12.03;"A";12.87;"A";59.5;"A";;"N";;"N";;"N";6.38;"A";87.58;"A";1012.2;"A";88;"A";21;"A";6;"A";2;"A";15;"A"
"2025-02-01 19:30";10.02;"A";8.6;"A";6.45;"A";12.55;"A";58.43;"A";;"N";;"N";;"N";6;"A";86.3;"A";1012.27;"A";57;"A";24;"A";6;"A";1;"A";18;"A"
"2025-02-01 19:45";8.41;"A";7.25;"A";5.46;"A";12.25;"A";58.37;"A";;"N";;"N";;"N";5.73;"A";87.56;"A";1012.54;"A";46;"A";25;"A";6;"A";1;"A";19;"A"
"2025-02-01 20:00";7.29;"A";5.69;"A";4.31;"A";11.92;"A";58.08;"A";;"N";;"N";;"N";5.31;"A";87.62;"A";1012.57;"A";33;"A";27;"A";5;"A";1;"A";21;"A"
"2025-02-01 20:15";7.52;"A";6.25;"A";4.72;"A";11.58;"A";58.51;"A";;"N";;"N";;"N";4.98;"A";88.58;"A";1012.39;"A";34;"A";27;"A";6;"A";0;"A";22;"A"
"2025-02-01 20:30";7.93;"A";6.89;"A";5.16;"A";11.24;"A";59.19;"A";;"N";;"N";;"N";4.67;"A";89.53;"A";1012.34;"A";34;"A";27;"A";5;"A";0;"A";22;"A"
"2025-02-01 20:45";7.45;"A";6.06;"A";4.38;"A";10.91;"A";59.47;"A";;"N";;"N";;"N";4.41;"A";90.04;"A";1012.36;"A";32;"A";28;"A";5;"A";0;"A";22;"A"
"2025-02-01 21:00";6.99;"A";5.15;"A";4.28;"A";10.74;"A";59.93;"A";;"N";;"N";;"N";4.29;"A";90.72;"A";1012.37;"A";30;"A";27;"A";5;"A";0;"A";22;"A"
"2025-02-01 21:15";5.48;"A";3.88;"A";3.34;"A";10.58;"A";60.06;"A";;"N";;"N";;"N";4.19;"A";89.86;"A";1012.32;"A";28;"A";28;"A";5;"A";0;"A";23;"A"
"2025-02-01 21:30";5.81;"A";4.17;"A";3.41;"A";10.37;"A";59.9;"A";;"N";;"N";;"N";3.9;"A";90.57;"A";1012.17;"A";29;"A";27;"A";5;"A";0;"A";23;"A"
"2025-02-01 21:45";6.34;"A";4.52;"A";3.78;"A";10.11;"A";59.97;"A";;"N";;"N";;"N";3.72;"A";90.15;"A";1012.25;"A";26;"A";26;"A";5;"A";1;"A";21;"A"
"2025-02-01 22:00";6.36;"A";4.52;"A";3.92;"A";9.93;"A";60.04;"A";;"N";;"N";;"N";3.52;"A";90.97;"A";1012.64;"A";31;"A";27;"A";6;"A";1;"A";21;"A"
"2025-02-01 22:15";5.98;"A";4.31;"A";3.69;"A";9.99;"A";59.91;"A";;"N";;"N";;"N";3.35;"A";91.11;"A";1012.86;"A";26;"A";26;"A";5;"A";0;"A";21;"A"
"2025-02-01 22:30";5.35;"A";3.84;"A";3.27;"A";9.72;"A";60.01;"A";;"N";;"N";;"N";3.21;"A";90.69;"A";1012.93;"A";23;"A";26;"A";6;"A";1;"A";21;"A"
"2025-02-01 22:45";7.29;"A";5.47;"A";4.43;"A";9.42;"A";59.88;"A";;"N";;"N";;"N";3.04;"A";90.24;"A";1012.93;"A";27;"A";27;"A";5;"A";0;"A";22;"A"
"2025-02-01 23:00";5.64;"A";3.99;"A";3.45;"A";9.34;"A";60.06;"A";;"N";;"N";;"N";2.84;"A";91.81;"A";1013.01;"A";25;"A";26;"A";5;"A";1;"A";20;"A"
"2025-02-01 23:15";6.87;"A";4.76;"A";4.05;"A";9.32;"A";59.89;"A";;"N";;"N";;"N";2.81;"A";90.68;"A";1013.06;"A";23;"A";26;"A";5;"A";1;"A";21;"A"
"2025-02-01 23:30";7.75;"A";5.56;"A";4.83;"A";9.27;"A";60.02;"A";;"N";;"N";;"N";2.78;"A";90.61;"A";1013.11;"A";27;"A";26;"A";6;"A";1;"A";20;"A"
"2025-02-01 23:45";7.32;"A";5.24;"A";4.55;"A";9.27;"A";60.01;"A";;"N";;"N";;"N";2.62;"A";91.82;"A";1013.17;"A";33;"A";25;"A";6;"A";0;"A";19;"A"
"2025-02-02 00:00";8.43;"A";6.08;"A";5.19;"A";9.06;"A";60.01;"A";;"N";;"N";;"N";2.5;"A";91.71;"A";1013.23;"A";53;"A";25;"A";7;"A";1;"A";18;"A"
"2025-02-02 00:15";11.96;"A";8.73;"A";7.36;"A";8.95;"A";59.98;"A";;"N";;"N";;"N";2.27;"A";92.7;"A";1013.26;"A";76;"A";24;"A";10;"A";1;"A";14;"A"
"2025-02-02 00:30";11.74;"A";8.54;"A";7.44;"A";8.93;"A";59.92;"A";;"N";;"N";;"N";2.22;"A";92.4;"A";1013.36;"A";69;"A";23;"A";10;"A";1;"A";13;"A"
"2025-02-02 00:45";9.6;"A";7.15;"A";6.09;"A";8.69;"A";59.9;"A";;"N";;"N";;"N";2.28;"A";89.42;"A";1013.33;"A";44;"A";23;"A";8;"A";1;"A";15;"A"
"2025-02-02 01:00";9.61;"A";8.04;"A";6.28;"A";8.31;"A";59.66;"A";;"N";;"N";;"N";2.15;"A";88.32;"A";1013.48;"A";38;"A";23;"A";9;"A";1;"A";14;"A"
"2025-02-02 01:15";8.71;"A";7.76;"A";6.02;"A";8.1;"A";58.91;"A";;"N";;"N";;"N";1.96;"A";88.22;"A";1013.54;"A";32;"A";22;"A";8;"A";1;"A";14;"A"
"2025-02-02 01:30";9.12;"A";7.53;"A";5.59;"A";7.94;"A";59.03;"A";;"N";;"N";;"N";1.78;"A";88.64;"A";1013.59;"A";28;"A";21;"A";7;"A";1;"A";14;"A"
"2025-02-02 01:45";9.23;"A";7.38;"A";5.64;"A";7.79;"A";58.97;"A";;"N";;"N";;"N";1.68;"A";87.2;"A";1013.55;"A";29;"A";21;"A";7;"A";1;"A";13;"A"
"2025-02-02 02:00";10.76;"A";8.28;"A";6.05;"A";7.67;"A";58.93;"A";;"N";;"N";;"N";1.41;"A";89.76;"A";1013.56;"A";32;"A";19;"A";8;"A";1;"A";11;"A"
"2025-02-02 02:15";9.15;"A";8.15;"A";6.13;"A";7.51;"A";59.4;"A";;"N";;"N";;"N";1.21;"A";89.73;"A";1013.61;"A";40;"A";19;"A";9;"A";1;"A";11;"A"
"2025-02-02 02:30";9.02;"A";8.11;"A";6.41;"A";7.34;"A";59;"A";;"N";;"N";;"N";1.06;"A";88.41;"A";1013.57;"A";62;"A";21;"A";11;"A";1;"A";10;"A"
"2025-02-02 02:45";10.08;"A";8.75;"A";6.55;"A";7.15;"A";59.09;"A";;"N";;"N";;"N";0.9;"A";89.67;"A";1013.5;"A";56;"A";21;"A";10;"A";1;"A";11;"A"
"2025-02-02 03:00";10.76;"A";8.82;"A";6.59;"A";6.97;"A";59.35;"A";;"N";;"N";;"N";0.89;"A";88.31;"A";1013.44;"A";55;"A";20;"A";8;"A";2;"A";12;"A"
"2025-02-02 03:15";11.85;"A";9.91;"A";7.47;"A";6.83;"A";59.55;"A";;"N";;"N";;"N";0.86;"A";88.23;"A";1013.26;"A";54;"A";21;"A";12;"A";1;"A";9;"A"
"2025-02-02 03:30";13.3;"A";10.22;"A";8.41;"A";6.85;"A";59.93;"A";;"N";;"N";;"N";0.81;"A";90.73;"A";1013.21;"A";67;"A";20;"A";13;"A";1;"A";7;"A"
"2025-02-02 03:45";14.05;"A";11.79;"A";9.09;"A";6.76;"A";59.44;"A";;"N";;"N";;"N";0.73;"A";88.33;"A";1013.32;"A";89;"A";20;"A";11;"A";2;"A";9;"A"
"2025-02-02 04:00";15.27;"A";12.51;"A";8.91;"A";6.66;"A";59.15;"A";;"N";;"N";;"N";0.61;"A";87.59;"A";1013.33;"A";67;"A";20;"A";10;"A";2;"A";10;"A"
"2025-02-02 04:15";15.35;"A";12.6;"A";9.02;"A";6.57;"A";58.91;"A";;"N";;"N";;"N";0.76;"A";86.22;"A";1013.54;"A";47;"A";21;"A";8;"A";2;"A";12;"A"
"2025-02-02 04:30";17.34;"A";15.18;"A";11.08;"A";6.53;"A";59.01;"A";;"N";;"N";;"N";0.82;"A";86.19;"A";1013.58;"A";78;"A";21;"A";10;"A";1;"A";11;"A"
"2025-02-02 04:45";12.81;"A";10.95;"A";8.12;"A";6.56;"A";58.48;"A";;"N";;"N";;"N";0.84;"A";85.25;"A";1013.56;"A";67;"A";21;"A";7;"A";2;"A";14;"A"
"2025-02-02 05:00";11.1;"A";9.32;"A";7.26;"A";6.57;"A";58.19;"A";;"N";;"N";;"N";0.75;"A";85.87;"A";1013.59;"A";63;"A";20;"A";7;"A";1;"A";13;"A"
"2025-02-02 05:15";11.35;"A";9.99;"A";7.29;"A";6.55;"A";58.13;"A";;"N";;"N";;"N";0.72;"A";86.75;"A";1013.49;"A";66;"A";20;"A";7;"A";1;"A";13;"A"
"2025-02-02 05:30";11.27;"A";9.73;"A";7.11;"A";6.54;"A";58.1;"A";;"N";;"N";;"N";0.86;"A";83.55;"A";1013.44;"A";69;"A";20;"A";6;"A";2;"A";14;"A"
"2025-02-02 05:45";11.88;"A";10.13;"A";7.41;"A";6.57;"A";58.1;"A";;"N";;"N";;"N";0.74;"A";85.44;"A";1013.39;"A";56;"A";20;"A";8;"A";1;"A";12;"A"
"2025-02-02 06:00";12.04;"A";9.4;"A";6.98;"A";6.58;"A";58.08;"A";;"N";;"N";;"N";0.72;"A";84.49;"A";1013.36;"A";48;"A";19;"A";6;"A";2;"A";13;"A"
