"timestamp";"TC~T-QM[Cairnet CXM24280940]";"in °C";"HR~T-QM[Cairnet CXM24280940]";"in %";"PA~T-QM[Cairnet CXM24280940]";"in hPa";"CO~4672-QM[Cairnet CXM24280940]";"in ppb";"O3-NO2~4694-QM[Cairnet CXM24280940]";"in ppb";"SO2~4715-QM[Cairnet CXM24280940]";"in ppb";"NO2~4581-QM[Cairnet CXM24280940]";"in ppb";"O3~0940-QM[Cairnet CXM24280940]";"in ppb";"PM10~D641-QM[Cairnet CXM24280940]";"in µg/m3";"PM2.5~D641-QM[Cairnet CXM24280940]";"in µg/m3";"PM1~D641-QM[Cairnet CXM24280940]";"in µg/m3"
"(in display TZ)";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc";"value";"qc"
"2025-03-01 00:15";-2;"A";66.3;"A";1019.43;"A";372;"A";37;"A";0;"A";9;"A";29;"A";88.92;"A";70;"A";50.5;"A"
"2025-03-01 00:30";-2.22;"A";66.98;"A";1019.6;"A";414;"A";36;"A";0;"A";8;"A";28;"A";82.23;"A";65.32;"A";46.93;"A"
"2025-03-01 00:45";-2.44;"A";68.11;"A";1019.68;"A";203;"A";34;"A";0;"A";8;"A";26;"A";101.16;"A";81.71;"A";58.8;"A"
"2025-03-01 01:00";-2.73;"A";70.47;"A";1019.64;"A";262;"A";34;"A";11;"A";9;"A";25;"A";118.01;"A";94.32;"A";68.14;"A"
"2025-03-01 01:15";-3.02;"A";71.81;"A";1019.64;"A";357;"A";34;"A";12;"A";8;"A";26;"A";104.18;"A";84.4;"A";59.94;"A"
"2025-03-01 01:30";-3.29;"A";73.31;"A";1019.71;"A";188;"A";33;"A";2;"A";7;"A";26;"A";96.65;"A";79.48;"A";57.39;"A"
"2025-03-01 01:45";-3.61;"A";75.53;"A";1019.77;"A";164;"A";34;"A";0;"A";7;"A";27;"A";109.34;"A";89.2;"A";62.8;"A"
"2025-03-01 02:00";-3.97;"A";77.57;"A";1019.67;"A";218;"A";33;"A";0;"A";8;"A";26;"A";131.06;"A";104.03;"A";75.85;"A"
"2025-03-01 02:15";-4.05;"A";78.28;"A";1019.74;"A";284;"A";34;"A";0;"A";8;"A";26;"A";104.02;"A";75.95;"A";72.33;"A"
"2025-03-01 02:30";-4;"A";78.78;"A";1019.79;"A";247;"A";33;"A";0;"A";8;"A";26;"A";100.36;"A";73.28;"A";69.77;"A"
"2025-03-01 02:45";-3.92;"A";78.91;"A";1019.66;"A";346;"A";34;"A";0;"A";7;"A";27;"A";103.86;"A";75.84;"A";72.22;"A"
"2025-03-01 03:00";-3.8;"A";78.77;"A";1019.62;"A";341;"A";34;"A";0;"A";8;"A";26;"A";140.9;"A";102.98;"A";98.15;"A"
"2025-03-01 03:15";-3.78;"A";79.12;"A";1019.66;"A";224;"A";34;"A";0;"A";9;"A";25;"A";191.41;"A";139.55;"A";133.09;"A"
"2025-03-01 03:30";-3.89;"A";79.56;"A";1019.67;"A";147;"A";34;"A";0;"A";11;"A";23;"A";;"N";;"N";;"N"
"2025-03-01 03:45";-3.88;"A";79.85;"A";1019.72;"A";124;"A";34;"A";0;"A";9;"A";25;"A";116.54;"A";83.81;"A";79.83;"A"
"2025-03-01 04:00";-3.92;"A";79.73;"A";1019.83;"A";97;"A";35;"A";0;"A";8;"A";27;"A";92.25;"A";67.34;"A";64.09;"A"
"2025-03-01 04:15";-3.94;"A";80.47;"A";1019.88;"A";126;"A";35;"A";0;"A";9;"A";25;"A";119.53;"A";88.06;"A";82.3;"A"
"2025-03-01 04:30";-3.8;"A";80.94;"A";1019.99;"A";203;"A";34;"A";0;"A";9;"A";25;"A";126.67;"A";92.55;"A";88.18;"A"
"2025-03-01 04:45";-3.61;"A";81.06;"A";1020.02;"A";112;"A";33;"A";0;"A";9;"A";25;"A";112.26;"A";81.99;"A";78.1;"A"
"2025-03-01 05:00";-3.56;"A";81.3;"A";1020.1;"A";105;"A";33;"A";0;"A";7;"A";26;"A";106.28;"A";77.61;"A";73.91;"A"
"2025-03-01 05:15";-3.46;"A";80.86;"A";1020.05;"A";107;"A";34;"A";;"N";8;"A";26;"A";116.46;"A";85.07;"A";81.04;"A"
"2025-03-01 05:30";-3.39;"A";80.56;"A";1020.17;"A";114;"A";35;"A";;"N";9;"A";25;"A";120.9;"A";88.32;"A";84.14;"A"
"2025-03-01 05:45";-3.35;"A";80.41;"A";1020.16;"A";138;"A";35;"A";0;"A";9;"A";26;"A";106.44;"A";77.73;"A";74.02;"A"
"2025-03-01 06:00";-3.31;"A";80.46;"A";1020.12;"A";266;"A";35;"A";0;"A";8;"A";27;"A";106.34;"A";77.65;"A";73.95;"A"
"2025-03-01 06:15";-3.45;"A";80.12;"A";1020.2;"A";203;"A";34;"A";0;"A";9;"A";26;"A";111.36;"A";81.88;"A";77.01;"A"
"2025-03-01 06:30";-3.43;"A";80.07;"A";1020.13;"A";254;"A";35;"A";0;"A";9;"A";26;"A";118.88;"A";86.84;"A";82.73;"A"
"2025-03-01 06:45";-3.38;"A";79.97;"A";1020.15;"A";335;"A";34;"A";0;"A";9;"A";26;"A";105.46;"A";77.01;"A";73.34;"A"
"2025-03-01 07:00";-3.43;"A";79.29;"A";1020.37;"A";209;"A";35;"A";0;"A";10;"A";25;"A";112.56;"A";82.21;"A";78.3;"A"
"2025-03-01 07:15";-3.38;"A";79.13;"A";1020.4;"A";253;"A";35;"A";0;"A";9;"A";27;"A";85.51;"A";62.39;"A";59.37;"A"
"2025-03-01 07:30";-3.33;"A";78.73;"A";1020.38;"A";161;"A";35;"A";0;"A";9;"A";27;"A";94.73;"A";69.15;"A";65.83;"A"
"2025-03-01 07:45";-3.22;"A";77.88;"A";1020.41;"A";122;"A";36;"A";0;"A";8;"A";28;"A";83.85;"A";62.11;"A";57.3;"A"
"2025-03-01 08:00";-3.1;"A";77.41;"A";1020.45;"A";99;"A";37;"A";0;"A";8;"A";28;"A";71.91;"A";52.64;"A";49.8;"A"
"2025-03-01 08:15";-3.01;"A";76.59;"A";1020.36;"A";98;"A";37;"A";0;"A";9;"A";28;"A";86.83;"A";63.36;"A";60.3;"A"
"2025-03-01 08:30";-2.9;"A";76.5;"A";1020.4;"A";114;"A";37;"A";0;"A";9;"A";28;"A";96.05;"A";70.12;"A";66.75;"A"
"2025-03-01 08:45";-2.75;"A";76.22;"A";1020.52;"A";277;"A";37;"A";0;"A";8;"A";29;"A";76.45;"A";55.76;"A";53.03;"A"
"2025-03-01 09:00";-2.59;"A";75.63;"A";1020.59;"A";154;"A";37;"A";0;"A";8;"A";29;"A";66.3;"A";51;"A";44.2;"A"
"2025-03-01 09:15";-2.52;"A";75.02;"A";1020.66;"A";129;"A";37;"A";0;"A";7;"A";30;"A";71.9;"A";59.86;"A";42.95;"A"
"2025-03-01 09:30";-2.44;"A";74.34;"A";1020.73;"A";140;"A";37;"A";0;"A";8;"A";30;"A";68.72;"A";57.99;"A";41.91;"A"
"2025-03-01 09:45";-2.31;"A";73.4;"A";1020.97;"A";259;"A";39;"A";0;"A";8;"A";31;"A";75.14;"A";60.94;"A";42.61;"A"
"2025-03-01 10:00";-2.08;"A";72.81;"A";1021.1;"A";134;"A";38;"A";0;"A";9;"A";30;"A";58.82;"A";50.28;"A";35.92;"A"
"2025-03-01 10:15";-1.48;"A";68.86;"A";1020.92;"A";258;"A";39;"A";0;"A";9;"A";31;"A";51.08;"A";42.57;"A";31.46;"A"
"2025-03-01 10:30";-0.94;"A";65.89;"A";1020.77;"A";411;"A";39;"A";0;"A";8;"A";32;"A";55.26;"A";46.45;"A";33.59;"A"
"2025-03-01 10:45";-0.32;"A";63.06;"A";1020.69;"A";374;"A";40;"A";0;"A";8;"A";32;"A";54.07;"A";45.38;"A";33.21;"A"
"2025-03-01 11:00";0.23;"A";59.33;"A";1020.54;"A";325;"A";40;"A";0;"A";8;"A";32;"A";50.35;"A";40.37;"A";29.65;"A"
"2025-03-01 11:15";0.83;"A";57.36;"A";1020.51;"A";262;"A";40;"A";0;"A";8;"A";32;"A";40.59;"A";34;"A";25.11;"A"
"2025-03-01 11:30";1.64;"A";55.28;"A";1020.36;"A";258;"A";40;"A";0;"A";8;"A";32;"A";40.99;"A";34.36;"A";24.79;"A"
"2025-03-01 11:45";2.45;"A";52.73;"A";1020.36;"A";351;"A";40;"A";0;"A";7;"A";33;"A";38.27;"A";30.96;"A";23.21;"A"
"2025-03-01 12:00";2.87;"A";49.65;"A";1020.27;"A";235;"A";41;"A";0;"A";7;"A";33;"A";31.69;"A";26.77;"A";19.94;"A"
"2025-03-01 12:15";3.1;"A";48.56;"A";1020.23;"A";242;"A";41;"A";0;"A";9;"A";33;"A";27.65;"A";23.22;"A";17.64;"A"
"2025-03-01 12:30";3.43;"A";46.58;"A";1020.07;"A";185;"A";42;"A";0;"A";8;"A";34;"A";27.19;"A";22.5;"A";16.41;"A"
"2025-03-01 12:45";3.69;"A";45.93;"A";1019.86;"A";187;"A";41;"A";0;"A";7;"A";34;"A";28.26;"A";22.37;"A";16.27;"A"
"2025-03-01 13:00";4.1;"A";44.71;"A";1019.82;"A";297;"A";41;"A";0;"A";8;"A";33;"A";26.91;"A";21.91;"A";16.72;"A"
"2025-03-01 13:15";4.25;"A";43.89;"A";1019.71;"A";296;"A";41;"A";0;"A";;"N";;"N";25.9;"A";21.35;"A";16.06;"A"
"2025-03-01 13:30";4.45;"A";43.78;"A";1019.55;"A";213;"A";42;"A";0;"A";7;"A";35;"A";24.77;"A";20.46;"A";15;"A"
"2025-03-01 13:45";4.72;"A";44.65;"A";1019.53;"A";330;"A";41;"A";0;"A";10;"A";31;"A";30.08;"A";24.21;"A";17.67;"A"
"2025-03-01 14:00";4.97;"A";44.25;"A";1019.43;"A";301;"A";41;"A";0;"A";9;"A";31;"A";80.93;"A";35.69;"A";21.69;"A"
"2025-03-01 14:15";5.08;"A";44.18;"A";1019.37;"A";271;"A";41;"A";0;"A";9;"A";33;"A";27.68;"A";21.17;"A";15.6;"A"
"2025-03-01 14:30";5.05;"A";44.58;"A";1019.48;"A";243;"A";41;"A";0;"A";8;"A";33;"A";27.47;"A";21.77;"A";15.71;"A"
"2025-03-01 14:45";4.94;"A";44.53;"A";1019.46;"A";325;"A";43;"A";0;"A";11;"A";32;"A";27.5;"A";22.25;"A";16.7;"A"
"2025-03-01 15:00";4.48;"A";46.19;"A";1019.25;"A";256;"A";43;"A";0;"A";10;"A";33;"A";27.53;"A";22.43;"A";16.46;"A"
"2025-03-01 15:15";4.51;"A";46.54;"A";1019.21;"A";202;"A";43;"A";0;"A";10;"A";33;"A";28.45;"A";22.66;"A";16.65;"A"
"2025-03-01 15:30";4.53;"A";46.44;"A";1019.06;"A";347;"A";42;"A";0;"A";9;"A";33;"A";28.11;"A";21.98;"A";16.03;"A"
"2025-03-01 15:45";4.5;"A";46.49;"A";1018.94;"A";322;"A";41;"A";0;"A";8;"A";33;"A";29.61;"A";22.74;"A";16.08;"A"
"2025-03-01 16:00";4.49;"A";46.63;"A";1018.89;"A";218;"A";41;"A";0;"A";9;"A";32;"A";28.91;"A";21.7;"A";15.71;"A"
"2025-03-01 16:15";4.41;"A";47.13;"A";1018.84;"A";203;"A";40;"A";0;"A";8;"A";33;"A";27.95;"A";21.53;"A";15.7;"A"
"2025-03-01 16:30";4.22;"A";47.63;"A";1018.79;"A";218;"A";40;"A";0;"A";8;"A";32;"A";25.13;"A";20.07;"A";14.69;"A"
"2025-03-01 16:45";4.07;"A";47.86;"A";1018.86;"A";273;"A";41;"A";0;"A";7;"A";34;"A";30.84;"A";22.75;"A";16.72;"A"
"2025-03-01 17:00";3.97;"A";47.68;"A";1018.95;"A";348;"A";41;"A";0;"A";8;"A";33;"A";30.28;"A";22.81;"A";16.09;"A"
"2025-03-01 17:15";3.83;"A";47.83;"A";1018.98;"A";236;"A";41;"A";0;"A";8;"A";33;"A";27.94;"A";20.92;"A";15.31;"A"
"2025-03-01 17:30";3.61;"A";49.35;"A";1018.93;"A";147;"A";41;"A";0;"A";9;"A";31;"A";31.32;"A";21.02;"A";15.15;"A"
"2025-03-01 17:45";3.31;"A";51.87;"A";1018.9;"A";147;"A";40;"A";0;"A";12;"A";28;"A";39.95;"A";26.15;"A";18.41;"A"
"2025-03-01 18:00";3.09;"A";52.76;"A";1018.9;"A";173;"A";39;"A";0;"A";16;"A";23;"A";41.75;"A";26.71;"A";18.83;"A"
"2025-03-01 18:15";3.05;"A";53.23;"A";1018.98;"A";174;"A";38;"A";0;"A";14;"A";24;"A";37.61;"A";26.34;"A";18.47;"A"
"2025-03-01 18:30";2.99;"A";53.75;"A";1019.07;"A";171;"A";38;"A";0;"A";15;"A";23;"A";34.97;"A";25.88;"A";19.37;"A"
"2025-03-01 18:45";2.88;"A";53.94;"A";1019.15;"A";154;"A";38;"A";0;"A";14;"A";25;"A";32.83;"A";25.37;"A";18.54;"A"
"2025-03-01 19:00";2.83;"A";54.12;"A";1019.05;"A";146;"A";38;"A";0;"A";12;"A";26;"A";35.45;"A";25.48;"A";18.59;"A"
"2025-03-01 19:15";2.76;"A";54.36;"A";1018.95;"A";139;"A";38;"A";0;"A";11;"A";27;"A";31.33;"A";23.6;"A";17.58;"A"
"2025-03-01 19:30";2.69;"A";54.5;"A";1018.83;"A";133;"A";37;"A";;"N";12;"A";26;"A";30.26;"A";23.6;"A";16.97;"A"
"2025-03-01 19:45";2.66;"A";54.4;"A";1018.82;"A";145;"A";37;"A";0;"A";11;"A";26;"A";35.62;"A";27.3;"A";19.52;"A"
"2025-03-01 20:00";2.65;"A";53.25;"A";1018.64;"A";298;"A";36;"A";0;"A";10;"A";26;"A";46.32;"A";35.42;"A";25.41;"A"
"2025-03-01 20:15";2.54;"A";53.2;"A";1018.6;"A";316;"A";36;"A";0;"A";9;"A";28;"A";36.35;"A";26.07;"A";18.4;"A"
"2025-03-01 20:30";2.42;"A";53.4;"A";1018.62;"A";387;"A";35;"A";0;"A";9;"A";26;"A";41.62;"A";30.95;"A";21.44;"A"
"2025-03-01 20:45";2.29;"A";53.68;"A";1018.54;"A";296;"A";35;"A";0;"A";11;"A";24;"A";29.64;"A";22.58;"A";16.9;"A"
"2025-03-01 21:00";2.16;"A";53.2;"A";1018.6;"A";250;"A";35;"A";0;"A";13;"A";23;"A";19.99;"A";15.25;"A";11.17;"A"
"2025-03-01 21:15";1.99;"A";53.67;"A";1018.55;"A";177;"A";36;"A";0;"A";12;"A";23;"A";19.26;"A";14.68;"A";10.66;"A"
"2025-03-01 21:30";1.82;"A";53.49;"A";1018.63;"A";180;"A";35;"A";0;"A";11;"A";24;"A";17.9;"A";13.96;"A";10.31;"A"
"2025-03-01 21:45";1.52;"A";54.07;"A";1018.62;"A";133;"A";36;"A";0;"A";9;"A";26;"A";17.2;"A";13.29;"A";9.98;"A"
"2025-03-01 22:00";1.38;"A";54.19;"A";1018.42;"A";190;"A";35;"A";0;"A";10;"A";25;"A";25.43;"A";19.62;"A";14.91;"A"
"2025-03-01 22:15";1.26;"A";49.44;"A";1018.37;"A";172;"A";35;"A";0;"A";9;"A";26;"A";19.74;"A";15.03;"A";11.83;"A"
"2025-03-01 22:30";1.02;"A";48.93;"A";1018.24;"A";207;"A";37;"A";0;"A";9;"A";29;"A";24.56;"A";19.04;"A";13.97;"A"
"2025-03-01 22:45";0.87;"A";50.45;"A";1018.03;"A";243;"A";38;"A";0;"A";9;"A";28;"A";24.18;"A";16.82;"A";12.42;"A"
"2025-03-01 23:00";0.82;"A";51.98;"A";1018.01;"A";287;"A";37;"A";0;"A";12;"A";25;"A";28.87;"A";21.15;"A";14.83;"A"
"2025-03-01 23:15";0.69;"A";54.17;"A";1017.97;"A";361;"A";36;"A";0;"A";11;"A";25;"A";38.53;"A";25.66;"A";17.94;"A"
"2025-03-01 23:30";0.55;"A";54.57;"A";1018.08;"A";359;"A";;"N";0;"A";9;"A";;"N";35.19;"A";25.9;"A";18.29;"A"
"2025-03-01 23:45";0.33;"A";54.41;"A";1018.12;"A";174;"A";35;"A";0;"A";10;"A";25;"A";19.51;"A";14.84;"A";10.78;"A"
"2025-03-02 00:00";0.1;"A";55.52;"A";1018.05;"A";173;"A";37;"A";0;"A";12;"A";25;"A";20.55;"A";16.63;"A";11.87;"A"
"2025-03-02 00:15";-0.02;"A";57.53;"A";1018.07;"A";316;"A";37;"A";0;"A";13;"A";24;"A";27;"A";19.43;"A";14.52;"A"
"2025-03-02 00:30";-0.3;"A";59.43;"A";1018.07;"A";157;"A";36;"A";0;"A";11;"A";25;"A";24.37;"A";19.25;"A";13.5;"A"
"2025-03-02 00:45";-0.45;"A";60.68;"A";1018.03;"A";189;"A";36;"A";0;"A";12;"A";24;"A";25.41;"A";20.04;"A";14.43;"A"
"2025-03-02 01:00";-0.6;"A";61.97;"A";1017.97;"A";179;"A";35;"A";0;"A";11;"A";24;"A";26.12;"A";21.36;"A";15.78;"A"
"2025-03-02 01:15";-0.66;"A";62.62;"A";1018.02;"A";159;"A";35;"A";0;"A";9;"A";25;"A";27.46;"A";22.33;"A";16.02;"A"
"2025-03-02 01:30";-0.77;"A";63.91;"A";1017.93;"A";205;"A";35;"A";0;"A";14;"A";21;"A";30.82;"A";24.6;"A";17.97;"A"
"2025-03-02 01:45";-0.94;"A";64.87;"A";1017.93;"A";252;"A";36;"A";0;"A";14;"A";21;"A";35.46;"A";28.57;"A";20.07;"A"
"2025-03-02 02:00";-0.88;"A";65.52;"A";1017.82;"A";245;"A";35;"A";0;"A";14;"A";21;"A";39.29;"A";30.91;"A";21.76;"A"
"2025-03-02 02:15";-0.98;"A";66.21;"A";1017.79;"A";195;"A";36;"A";0;"A";14;"A";22;"A";36.05;"A";29.89;"A";20.89;"A"
"2025-03-02 02:30";-1.03;"A";66.81;"A";1017.69;"A";167;"A";36;"A";0;"A";8;"A";27;"A";36.44;"A";29.62;"A";21.04;"A"
"2025-03-02 02:45";-1.06;"A";67.41;"A";1017.54;"A";156;"A";36;"A";0;"A";7;"A";28;"A";38.6;"A";30.3;"A";21.2;"A"
"2025-03-02 03:00";-1.08;"A";67.74;"A";1017.42;"A";143;"A";37;"A";0;"A";7;"A";29;"A";37.55;"A";29.99;"A";21.46;"A"
"2025-03-02 03:15";-1.14;"A";68.34;"A";1017.35;"A";1245;"A";36;"A";0;"A";9;"A";27;"A";41.93;"A";32.31;"A";22.88;"A"
"2025-03-02 03:30";-1.18;"A";68.62;"A";1017.31;"A";597;"A";36;"A";0;"A";10;"A";26;"A";39.29;"A";31.32;"A";22.81;"A"
"2025-03-02 03:45";-1.07;"A";68.65;"A";1017.32;"A";250;"A";36;"A";0;"A";10;"A";25;"A";40.58;"A";32.2;"A";23.32;"A"
"2025-03-02 04:00";-1.09;"A";68.95;"A";1017.24;"A";228;"A";36;"A";0;"A";12;"A";24;"A";43.58;"A";34.14;"A";25.01;"A"
"2025-03-02 04:15";-1.04;"A";69;"A";1017.08;"A";667;"A";34;"A";0;"A";9;"A";26;"A";52.36;"A";40.9;"A";29.37;"A"
"2025-03-02 04:30";-1.09;"A";69.22;"A";1017.1;"A";336;"A";;"N";0;"A";8;"A";;"N";42.34;"A";34.21;"A";24.54;"A"
"2025-03-02 04:45";-1.12;"A";69.36;"A";1016.9;"A";250;"A";34;"A";0;"A";9;"A";25;"A";42.82;"A";34.45;"A";25.03;"A"
"2025-03-02 05:00";-1.14;"A";69.23;"A";1016.83;"A";358;"A";33;"A";0;"A";8;"A";25;"A";45.71;"A";35.49;"A";25.51;"A"
"2025-03-02 05:15";-1.19;"A";69.82;"A";1016.71;"A";270;"A";33;"A";0;"A";8;"A";25;"A";43.58;"A";34.81;"A";24.52;"A"
"2025-03-02 05:30";-1.35;"A";71.46;"A";1016.76;"A";253;"A";34;"A";0;"A";8;"A";26;"A";56.59;"A";45.07;"A";31.57;"A"
"2025-03-02 05:45";-1.4;"A";74.06;"A";1016.67;"A";300;"A";34;"A";0;"A";9;"A";24;"A";81.86;"A";64.77;"A";45;"A"
"2025-03-02 06:00";-1.48;"A";74.93;"A";1016.69;"A";333;"A";33;"A";0;"A";9;"A";24;"A";68.32;"A";49.8;"A";47.34;"A"
"2025-03-02 06:15";-1.5;"A";76.29;"A";1016.6;"A";423;"A";34;"A";0;"A";;"N";;"N";51.88;"A";38.1;"A";34.51;"A"
"2025-03-02 06:30";-1.53;"A";77.47;"A";1016.58;"A";203;"A";32;"A";0;"A";;"N";;"N";91.66;"A";66.9;"A";63.68;"A"
"2025-03-02 06:45";-1.42;"A";77.34;"A";1016.58;"A";176;"A";33;"A";0;"A";9;"A";24;"A";62.01;"A";45.18;"A";42.92;"A"
"2025-03-02 07:00";-1.42;"A";77.41;"A";1016.53;"A";173;"A";33;"A";0;"A";9;"A";23;"A";76.42;"A";55.74;"A";53.01;"A"
"2025-03-02 07:15";-1.36;"A";77.45;"A";1016.63;"A";131;"A";32;"A";0;"A";11;"A";21;"A";91.82;"A";67.02;"A";63.79;"A"
"2025-03-02 07:30";-1.26;"A";77.74;"A";1016.51;"A";149;"A";33;"A";0;"A";10;"A";22;"A";78.41;"A";57.2;"A";54.4;"A"
"2025-03-02 07:45";-1.22;"A";77.85;"A";1016.52;"A";169;"A";33;"A";0;"A";11;"A";22;"A";86.59;"A";63.19;"A";60.13;"A"
"2025-03-02 08:00";-1.15;"A";77.75;"A";1016.5;"A";158;"A";33;"A";0;"A";12;"A";21;"A";95.07;"A";69.4;"A";66.06;"A"
"2025-03-02 08:15";-1.08;"A";77.41;"A";1016.56;"A";144;"A";34;"A";0;"A";11;"A";22;"A";87.26;"A";63.68;"A";60.6;"A"
"2025-03-02 08:30";-0.96;"A";77.39;"A";1016.57;"A";137;"A";34;"A";0;"A";11;"A";24;"A";78.51;"A";57.27;"A";54.47;"A"
"2025-03-02 08:45";-0.83;"A";77.15;"A";1016.55;"A";143;"A";34;"A";0;"A";11;"A";23;"A";79.84;"A";58.24;"A";55.4;"A"
"2025-03-02 09:00";-0.62;"A";76.76;"A";1016.43;"A";145;"A";34;"A";0;"A";12;"A";22;"A";84.37;"A";61.56;"A";58.57;"A"
"2025-03-02 09:15";-0.44;"A";76.68;"A";1016.35;"A";148;"A";35;"A";0;"A";13;"A";21;"A";99.26;"A";72.47;"A";69;"A"
"2025-03-02 09:30";-0.16;"A";75.51;"A";1016.13;"A";147;"A";35;"A";0;"A";13;"A";22;"A";86.9;"A";63.42;"A";60.35;"A"
"2025-03-02 09:45";-0.04;"A";74.33;"A";1015.94;"A";135;"A";36;"A";0;"A";12;"A";24;"A";86.97;"A";65.96;"A";53.54;"A"
"2025-03-02 10:00";0.29;"A";73.17;"A";1015.92;"A";116;"A";38;"A";0;"A";11;"A";27;"A";61.66;"A";47.95;"A";34.92;"A"
"2025-03-02 10:15";0.47;"A";73.2;"A";1015.89;"A";113;"A";38;"A";0;"A";10;"A";28;"A";57.08;"A";44.34;"A";33.74;"A"
"2025-03-02 10:30";0.67;"A";72.66;"A";1015.84;"A";115;"A";37;"A";0;"A";9;"A";29;"A";85.41;"A";55.76;"A";38.39;"A"
"2025-03-02 10:45";0.87;"A";71.22;"A";1015.83;"A";119;"A";37;"A";0;"A";9;"A";28;"A";73.89;"A";51.5;"A";35.05;"A"
"2025-03-02 11:00";0.86;"A";71.46;"A";1015.7;"A";112;"A";37;"A";0;"A";7;"A";30;"A";62.7;"A";46.35;"A";32.66;"A"
"2025-03-02 11:15";0.98;"A";70.71;"A";1015.66;"A";113;"A";38;"A";0;"A";8;"A";30;"A";62.75;"A";44.17;"A";31.72;"A"
"2025-03-02 11:30";0.94;"A";71;"A";1015.55;"A";118;"A";37;"A";0;"A";8;"A";29;"A";74.86;"A";50.76;"A";34.22;"A"
"2025-03-02 11:45";0.84;"A";71.06;"A";1015.46;"A";116;"A";37;"A";0;"A";9;"A";29;"A";81.92;"A";54.6;"A";36.92;"A"
"2025-03-02 12:00";0.89;"A";71.41;"A";1015.38;"A";122;"A";38;"A";0;"A";10;"A";27;"A";72.18;"A";53.77;"A";37.61;"A"
"2025-03-02 12:15";0.91;"A";70.95;"A";1015.23;"A";101;"A";38;"A";0;"A";7;"A";30;"A";58.37;"A";44.84;"A";31.74;"A"
"2025-03-02 12:30";1.02;"A";70.96;"A";1015.19;"A";107;"A";37;"A";0;"A";8;"A";29;"A";61.61;"A";48.35;"A";33.73;"A"
"2025-03-02 12:45";0.87;"A";71.43;"A";1015.03;"A";113;"A";37;"A";0;"A";9;"A";28;"A";69.03;"A";54.06;"A";39.02;"A"
"2025-03-02 13:00";1.03;"A";72.57;"A";1014.72;"A";118;"A";37;"A";0;"A";9;"A";28;"A";63.28;"A";51.99;"A";38.01;"A"
"2025-03-02 13:15";1;"A";71.93;"A";1014.62;"A";122;"A";37;"A";0;"A";9;"A";28;"A";89.5;"A";73.31;"A";51.85;"A"
"2025-03-02 13:30";1.21;"A";71.68;"A";1014.25;"A";110;"A";37;"A";0;"A";8;"A";29;"A";65.2;"A";54.08;"A";38.77;"A"
"2025-03-02 13:45";1.27;"A";71.57;"A";1014.09;"A";115;"A";37;"A";0;"A";9;"A";29;"A";80.89;"A";68.06;"A";49.06;"A"
"2025-03-02 14:00";1.29;"A";71.74;"A";1014.02;"A";127;"A";37;"A";0;"A";;"N";;"N";100.94;"A";83.69;"A";59.79;"A"
"2025-03-02 14:15";1.3;"A";71.59;"A";1013.95;"A";114;"A";38;"A";0;"A";9;"A";29;"A";63.29;"A";52.73;"A";38.56;"A"
"2025-03-02 14:30";1.37;"A";71.1;"A";1013.82;"A";102;"A";38;"A";0;"A";9;"A";29;"A";66.07;"A";53.55;"A";38.67;"A"
"2025-03-02 14:45";1.35;"A";72.32;"A";1013.8;"A";109;"A";37;"A";0;"A";9;"A";28;"A";63.53;"A";53.4;"A";38.7;"A"
"2025-03-02 15:00";1.32;"A";73.05;"A";1013.75;"A";106;"A";38;"A";0;"A";9;"A";29;"A";56.35;"A";47.99;"A";34.02;"A"
"2025-03-02 15:15";1.31;"A";74.77;"A";1013.67;"A";145;"A";37;"A";0;"A";10;"A";27;"A";55.41;"A";43.46;"A";36.88;"A"
"2025-03-02 15:30";1.16;"A";77.03;"A";1013.57;"A";141;"A";37;"A";0;"A";10;"A";27;"A";58.44;"A";42.57;"A";40.42;"A"
"2025-03-02 15:45";1.04;"A";78.03;"A";1013.59;"A";130;"A";36;"A";0;"A";11;"A";26;"A";54.63;"A";39.77;"A";37.76;"A"
"2025-03-02 16:00";0.98;"A";77.69;"A";1013.57;"A";116;"A";37;"A";0;"A";9;"A";28;"A";51.32;"A";37.35;"A";35.44;"A"
"2025-03-02 16:15";0.93;"A";78.83;"A";1013.54;"A";137;"A";37;"A";0;"A";11;"A";26;"A";57.15;"A";41.62;"A";39.52;"A"
"2025-03-02 16:30";1.1;"A";78.97;"A";1013.44;"A";174;"A";36;"A";0;"A";14;"A";21;"A";65.74;"A";47.91;"A";45.54;"A"
"2025-03-02 16:45";1.14;"A";80.04;"A";1013.45;"A";209;"A";35;"A";0;"A";21;"A";14;"A";75.45;"A";55.03;"A";52.33;"A"
"2025-03-02 17:00";1.15;"A";80.25;"A";1013.43;"A";254;"A";41;"A";0;"A";39;"A";3;"A";84.03;"A";61.32;"A";58.34;"A"
"2025-03-02 17:15";1.02;"A";79.98;"A";1013.5;"A";208;"A";38;"A";0;"A";33;"A";5;"A";74.93;"A";54.65;"A";51.97;"A"
"2025-03-02 17:30";0.9;"A";80.55;"A";1013.53;"A";164;"A";36;"A";0;"A";22;"A";13;"A";73.32;"A";53.46;"A";50.84;"A"
"2025-03-02 17:45";0.86;"A";81.76;"A";1013.51;"A";186;"A";35;"A";0;"A";23;"A";12;"A";80.38;"A";58.64;"A";55.78;"A"
