"timestamp";"PM10~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM2.5~D590-QM[Cairnet CXM24280939]";"in µg/m3";"PM1~D590-QM[Cairnet CXM24280939]";"in µg/m3";"TC~D590-QM[Cairnet CXM24280939]";"in °C";"HR~D590-QM[Cairnet CXM24280939]";"in %";"BC~0939-QM[Cairnet CXM24280939]";"in %";"Uout~0939-QM[Cairnet CXM24280939]";"in mV";"Uin~0939-QM[Cairnet CXM24280939]";"in mV";"TC~T-QM[Cairnet CXM24280939]";"in °C";"HR~T-QM[Cairnet CXM24280939]";"in %";"PA~T-QM[Cairnet CXM24280939]";"in hPa";"CO~4673-QM[Cairnet CXM24280939]";"in ppb";"O3-NO2~4696-QM[Cairnet CXM24280939]";"in ppb";"NO2~4582-QM[Cairnet CXM24280939]";"in ppb";"SO2~4714-QM[Cairnet CXM24280939]";"in ppb";"O3~0939-QM[Cairnet CXM24280939]";"in ppb"
"2025-01-01 17:00";14.86;"A";13.12;"A";9.6;"A";13.51;"A";51.11;"A";;"N";;"N";;"N";7.23;"A";75.43;"A";1009.54;"A";134;"A";24;"A";9;"A";2;"A";15;"A"
"2025-01-01 17:15";21.1;"A";17.94;"A";12.93;"A";12.88;"A";53.87;"A";;"N";;"N";;"N";6.71;"A";78.89;"A";1009.38;"A";135;"A";23;"A";8;"A";1;"A";15;"A"
"2025-01-01 17:30";23.69;"A";20.76;"A";15.17;"A";12.38;"A";56.25;"A";;"N";;"N";;"N";6.51;"A";81.25;"A";1009.61;"A";133;"A";23;"A";8;"A";1;"A";15;"A"
"2025-01-01 17:45";25.33;"A";22.38;"A";16.29;"A";12.05;"A";57.81;"A";;"N";;"N";;"N";6.3;"A";83.15;"A";1009.64;"A";129;"A";22;"A";8;"A";1;"A";14;"A"
"2025-01-01 18:00";26.97;"A";23.54;"A";17.02;"A";11.84;"A";59.01;"A";;"N";;"N";;"N";6.2;"A";83.83;"A";1009.58;"A";133;"A";22;"A";7;"A";2;"A";14;"A"
"2025-01-01 18:15";30.31;"A";26.26;"A";19.08;"A";11.66;"A";59.78;"A";;"N";;"N";;"N";6.18;"A";83.1;"A";1009.44;"A";134;"A";22;"A";7;"A";1;"A";15;"A"
"2025-01-01 18:30";28.41;"A";24.65;"A";18;"A";11.6;"A";59.6;"A";;"N";;"N";;"N";5.95;"A";83.23;"A";1009.45;"A";133;"A";22;"A";8;"A";2;"A";14;"A"
"2025-01-01 18:45";24.8;"A";22.21;"A";16.46;"A";11.61;"A";58.67;"A";;"N";;"N";;"N";5.8;"A";82.68;"A";1009.47;"A";132;"A";20;"A";8;"A";2;"A";13;"A"
"2025-01-01 19:00";26.94;"A";23.88;"A";17.33;"A";11.49;"A";58.15;"A";;"N";;"N";;"N";5.73;"A";81.83;"A";1009.32;"A";134;"A";21;"A";8;"A";2;"A";13;"A"
"2025-01-01 19:15";25.53;"A";22.49;"A";16.52;"A";11.36;"A";57.83;"A";;"N";;"N";;"N";5.53;"A";81.52;"A";1009.2;"A";153;"A";21;"A";10;"A";1;"A";12;"A"
"2025-01-01 19:30";24;"A";20.77;"A";15.4;"A";11.24;"A";57;"A";;"N";;"N";;"N";5.4;"A";80.63;"A";1009.17;"A";130;"A";21;"A";9;"A";1;"A";12;"A"
"2025-01-01 19:45";23.77;"A";21.13;"A";14.85;"A";11.09;"A";56.45;"A";;"N";;"N";;"N";5.25;"A";80.07;"A";1009.11;"A";127;"A";20;"A";8;"A";2;"A";13;"A"
"2025-01-01 20:00";23.93;"A";20.75;"A";14.96;"A";10.93;"A";56.23;"A";;"N";;"N";;"N";4.94;"A";80.68;"A";1009.11;"A";127;"A";20;"A";7;"A";3;"A";13;"A"
"2025-01-01 20:15";23.54;"A";21.51;"A";15.51;"A";10.7;"A";56.49;"A";;"N";;"N";;"N";4.79;"A";80.58;"A";1009.12;"A";137;"A";20;"A";8;"A";2;"A";12;"A"
"2025-01-01 20:30";23.61;"A";21.18;"A";15.19;"A";10.49;"A";56.57;"A";;"N";;"N";;"N";4.64;"A";80.16;"A";1009.19;"A";142;"A";19;"A";7;"A";2;"A";12;"A"
"2025-01-01 20:45";22.97;"A";20.55;"A";14.8;"A";10.38;"A";56.37;"A";;"N";;"N";;"N";4.48;"A";79.98;"A";1009.26;"A";142;"A";20;"A";8;"A";2;"A";12;"A"
"2025-01-01 21:00";23.67;"A";20.94;"A";15.32;"A";10.22;"A";56.3;"A";;"N";;"N";;"N";4.34;"A";80.09;"A";1009.15;"A";147;"A";20;"A";10;"A";2;"A";10;"A"
"2025-01-01 21:15";23.37;"A";20.79;"A";15.2;"A";10.07;"A";56.01;"A";;"N";;"N";;"N";4.11;"A";80.33;"A";1009.21;"A";140;"A";20;"A";11;"A";2;"A";9;"A"
"2025-01-01 21:30";24.6;"A";20.93;"A";15.35;"A";9.85;"A";55.9;"A";;"N";;"N";;"N";3.87;"A";80.57;"A";1009.08;"A";138;"A";20;"A";10;"A";2;"A";10;"A"
"2025-01-01 21:45";23.46;"A";20.77;"A";15.01;"A";9.61;"A";55.85;"A";;"N";;"N";;"N";3.75;"A";80.09;"A";1008.99;"A";132;"A";19;"A";9;"A";2;"A";10;"A"
"2025-01-01 22:00";22.62;"A";19.64;"A";14.66;"A";9.35;"A";55.98;"A";;"N";;"N";;"N";3.58;"A";80;"A";1008.72;"A";129;"A";19;"A";9;"A";2;"A";9;"A"
"2025-01-01 22:15";23.81;"A";20.03;"A";14.71;"A";9.16;"A";56.37;"A";;"N";;"N";;"N";3.56;"A";79.4;"A";1008.66;"A";129;"A";18;"A";9;"A";2;"A";10;"A"
"2025-01-01 22:30";23.6;"A";20.08;"A";14.82;"A";9.06;"A";56.4;"A";;"N";;"N";;"N";3.54;"A";78.93;"A";1008.62;"A";131;"A";18;"A";8;"A";2;"A";9;"A"
"2025-01-01 22:45";24.56;"A";21.19;"A";15.76;"A";9.07;"A";55.91;"A";;"N";;"N";;"N";3.37;"A";78.38;"A";1008.46;"A";136;"A";18;"A";10;"A";2;"A";8;"A"
"2025-01-01 23:00";21.69;"A";19.37;"A";14.62;"A";8.98;"A";55.66;"A";;"N";;"N";;"N";3.3;"A";78.78;"A";1008.46;"A";159;"A";19;"A";12;"A";2;"A";7;"A"
"2025-01-01 23:15";22.21;"A";19.27;"A";13.96;"A";8.98;"A";55.17;"A";;"N";;"N";;"N";3.17;"A";78.23;"A";1008.4;"A";135;"A";;"N";11;"A";2;"A";;"N"
"2025-01-01 23:30";22.3;"A";19.2;"A";13.78;"A";8.91;"A";54.45;"A";;"N";;"N";;"N";3.01;"A";78.09;"A";1008.49;"A";130;"A";;"N";10;"A";3;"A";;"N"
"2025-01-01 23:45";23.82;"A";20.05;"A";14.45;"A";8.75;"A";54.08;"A";;"N";;"N";;"N";2.91;"A";77.82;"A";1008.36;"A";132;"A";;"N";11;"A";3;"A";;"N"
"2025-01-02 00:00";22.45;"A";20.03;"A";14.8;"A";8.54;"A";54.23;"A";;"N";;"N";;"N";2.81;"A";77.46;"A";1008.22;"A";135;"A";18;"A";11;"A";3;"A";7;"A"
"2025-01-02 00:15";22.89;"A";20.07;"A";14.97;"A";8.37;"A";54.46;"A";;"N";;"N";;"N";2.69;"A";77.67;"A";1008.1;"A";142;"A";18;"A";12;"A";2;"A";5;"A"
"2025-01-02 00:30";24.51;"A";21.54;"A";16.15;"A";8.21;"A";54.8;"A";;"N";;"N";;"N";2.44;"A";78.95;"A";1007.93;"A";145;"A";16;"A";10;"A";3;"A";6;"A"
"2025-01-02 00:45";25.62;"A";23.57;"A";17;"A";8;"A";55.58;"A";;"N";;"N";;"N";2.32;"A";79.86;"A";1007.79;"A";146;"A";16;"A";9;"A";3;"A";7;"A"
"2025-01-02 01:00";27.04;"A";24.24;"A";17.8;"A";7.87;"A";56.19;"A";;"N";;"N";;"N";2.25;"A";80.76;"A";1007.67;"A";151;"A";15;"A";9;"A";3;"A";6;"A"
"2025-01-02 01:15";31.64;"A";27.74;"A";20.07;"A";7.71;"A";56.85;"A";;"N";;"N";;"N";2.19;"A";81.3;"A";1007.53;"A";149;"A";15;"A";9;"A";4;"A";6;"A"
"2025-01-02 01:30";30.59;"A";27.47;"A";20.35;"A";7.52;"A";57.65;"A";;"N";;"N";;"N";2.09;"A";81.78;"A";1007.48;"A";146;"A";16;"A";9;"A";3;"A";7;"A"
"2025-01-02 01:45";34.91;"A";31.01;"A";22.48;"A";7.43;"A";58.3;"A";;"N";;"N";;"N";2.17;"A";82.95;"A";1007.46;"A";149;"A";16;"A";9;"A";4;"A";7;"A"
"2025-01-02 02:00";38.86;"A";34.48;"A";24.8;"A";7.36;"A";59.11;"A";;"N";;"N";;"N";2.07;"A";83.21;"A";1007.41;"A";157;"A";15;"A";9;"A";3;"A";6;"A"
"2025-01-02 02:15";36.35;"A";32.29;"A";23.72;"A";7.35;"A";59.05;"A";;"N";;"N";;"N";2.11;"A";82.63;"A";1007.46;"A";155;"A";15;"A";9;"A";3;"A";7;"A"
"2025-01-02 02:30";39.86;"A";36.35;"A";26.16;"A";7.29;"A";59.36;"A";;"N";;"N";;"N";2.04;"A";82.95;"A";1007.36;"A";156;"A";16;"A";9;"A";3;"A";7;"A"
"2025-01-02 02:45";38.17;"A";34.6;"A";25.31;"A";7.3;"A";59.22;"A";;"N";;"N";;"N";2.05;"A";82.85;"A";1007.43;"A";159;"A";16;"A";9;"A";4;"A";7;"A"
"2025-01-02 03:00";36.04;"A";33.59;"A";24.77;"A";7.32;"A";58.87;"A";;"N";;"N";;"N";1.98;"A";82.94;"A";1007.27;"A";157;"A";15;"A";10;"A";4;"A";5;"A"
"2025-01-02 03:15";42.64;"A";38.01;"A";27.83;"A";7.22;"A";59.34;"A";;"N";;"N";;"N";2.05;"A";82.99;"A";1007.15;"A";163;"A";16;"A";11;"A";3;"A";5;"A"
"2025-01-02 03:30";45.47;"A";40.61;"A";28.93;"A";7.21;"A";59.68;"A";;"N";;"N";;"N";1.97;"A";83.87;"A";1007.21;"A";165;"A";15;"A";10;"A";3;"A";5;"A"
"2025-01-02 03:45";48.07;"A";37.35;"A";31.24;"A";7.28;"A";59.97;"A";;"N";;"N";;"N";1.9;"A";84.76;"A";1007.06;"A";173;"A";15;"A";9;"A";4;"A";6;"A"
"2025-01-02 04:00";49.88;"A";38.43;"A";32.2;"A";7.24;"A";60;"A";;"N";;"N";;"N";1.86;"A";85.23;"A";1006.97;"A";179;"A";14;"A";9;"A";4;"A";5;"A"
"2025-01-02 04:15";50.44;"A";37.44;"A";32.77;"A";7.37;"A";60;"A";;"N";;"N";;"N";1.85;"A";85.55;"A";1006.85;"A";182;"A";15;"A";10;"A";4;"A";5;"A"
"2025-01-02 04:30";51.3;"A";39.04;"A";33.3;"A";7.4;"A";59.99;"A";;"N";;"N";;"N";1.87;"A";85.29;"A";1006.71;"A";179;"A";14;"A";9;"A";4;"A";5;"A"
"2025-01-02 04:45";51.84;"A";38.49;"A";33.69;"A";7.49;"A";60.01;"A";;"N";;"N";;"N";1.96;"A";85.15;"A";1006.66;"A";180;"A";15;"A";9;"A";4;"A";6;"A"
"2025-01-02 05:00";53.56;"A";39.77;"A";34.81;"A";7.54;"A";59.97;"A";;"N";;"N";;"N";1.96;"A";85.33;"A";1006.57;"A";179;"A";16;"A";11;"A";3;"A";5;"A"
"2025-01-02 05:15";55.55;"A";41.26;"A";36.11;"A";7.46;"A";60.07;"A";;"N";;"N";;"N";1.9;"A";85.98;"A";1006.65;"A";182;"A";15;"A";10;"A";4;"A";5;"A"
"2025-01-02 05:30";58.45;"A";43.43;"A";38.01;"A";7.68;"A";60.02;"A";;"N";;"N";;"N";1.67;"A";87.91;"A";1006.47;"A";192;"A";15;"A";9;"A";4;"A";6;"A"
"2025-01-02 05:45";57.96;"A";43.06;"A";37.69;"A";7.67;"A";59.96;"A";;"N";;"N";;"N";1.64;"A";88.22;"A";1006.52;"A";186;"A";15;"A";9;"A";4;"A";6;"A"
"2025-01-02 06:00";57.78;"A";42.93;"A";37.57;"A";7.63;"A";60.05;"A";;"N";;"N";;"N";1.61;"A";88.23;"A";1006.68;"A";197;"A";15;"A";10;"A";4;"A";5;"A"
"2025-01-02 06:15";58.35;"A";43.35;"A";37.94;"A";7.68;"A";59.98;"A";;"N";;"N";;"N";1.66;"A";88.35;"A";1006.59;"A";202;"A";16;"A";11;"A";4;"A";5;"A"
