"timestamp";"BC~0893-QM[Cairnet CXM24240893]";"in %";"Uout~0893-QM[Cairnet CXM24240893]";"in mV";"Uin~0893-QM[Cairnet CXM24240893]";"in mV";"PM10~D598-QM[Cairnet CXM24240893]";"in µg/m3";"PM2.5~D598-QM[Cairnet CXM24240893]";"in µg/m3";"PM1~D598-QM[Cairnet CXM24240893]";"in µg/m3";"TC~D598-QM[Cairnet CXM24240893]";"in °C";"HR~D598-QM[Cairnet CXM24240893]";"in %";"O3-NO2~4704-QM[Cairnet CXM24240893]";"in ppb";"TC~T-QM[Cairnet CXM24240893]";"in °C";"HR~T-QM[Cairnet CXM24240893]";"in %";"PA~T-QM[Cairnet CXM24240893]";"in hPa";"O3~0893-QM[Cairnet CXM24240893]";"in ppb";"SO2~4734-QM[Cairnet CXM24240893]";"in ppb";"NO2~4787-QM[Cairnet CXM24240893]";"in ppb";"CO~4687-QM[Cairnet CXM24240893]";"in ppb";"VV~M-QM[Cairnet CXM24240893]";"in m/s";"DV~M-QM[Cairnet CXM24240893]";"in degre"
"2025-09-01 02:30";;"N";;"N";;"N";17.19;"A";8.82;"A";5.9;"A";30.11;"A";47.18;"A";29;"A";22.87;"A";59.78;"A";1001.84;"A";16;"A";1;"A";14;"A";103;"A";0.33;"A";126.67;"A"
"2025-09-01 02:45";;"N";;"N";;"N";18.38;"A";8.89;"A";5.86;"A";29.95;"A";47.92;"A";27;"A";22.63;"A";60.96;"A";1001.76;"A";15;"A";1;"A";12;"A";104;"A";0.33;"A";130;"A"
"2025-09-01 03:00";;"N";;"N";;"N";15.71;"A";8.59;"A";6;"A";29.78;"A";48.81;"A";27;"A";22.51;"A";62.16;"A";1001.66;"A";18;"A";1;"A";10;"A";105;"A";0;"A";120;"A"
"2025-09-01 03:15";;"N";;"N";;"N";16.62;"A";9.09;"A";6.35;"A";29.64;"A";50.32;"A";27;"A";22.31;"A";64.58;"A";1001.67;"A";17;"A";2;"A";10;"A";112;"A";1;"A";130;"A"
"2025-09-01 03:30";;"N";;"N";;"N";18.75;"A";10.37;"A";7.33;"A";29.47;"A";54.02;"A";27;"A";22.26;"A";69.65;"A";1001.71;"A";16;"A";2;"A";11;"A";125;"A";1;"A";130;"A"
"2025-09-01 03:45";;"N";;"N";;"N";17.36;"A";10.62;"A";7.41;"A";29.32;"A";57.29;"A";24;"A";22.23;"A";72.28;"A";1001.74;"A";18;"A";2;"A";6;"A";113;"A";1;"A";126.67;"A"
"2025-09-01 04:00";;"N";;"N";;"N";18.08;"A";11.45;"A";7.67;"A";29.21;"A";58.47;"A";22;"A";22;"A";73.89;"A";1001.69;"A";17;"A";2;"A";5;"A";108;"A";1;"A";126.67;"A"
"2025-09-01 04:15";;"N";;"N";;"N";18.47;"A";11.09;"A";7.68;"A";29.04;"A";59.35;"A";20;"A";21.82;"A";74.84;"A";1001.49;"A";14;"A";2;"A";6;"A";104;"A";0.33;"A";130;"A"
"2025-09-01 04:30";;"N";;"N";;"N";13.08;"A";9.22;"A";7.86;"A";28.96;"A";60.03;"A";21;"A";21.77;"A";75.42;"A";1001.28;"A";15;"A";1;"A";6;"A";111;"A";0.33;"A";153.33;"A"
"2025-09-01 04:45";;"N";;"N";;"N";13.01;"A";9.17;"A";8.08;"A";29.11;"A";60.05;"A";21;"A";21.68;"A";76.45;"A";1001.3;"A";16;"A";2;"A";5;"A";105;"A";0;"A";260;"A"
"2025-09-01 05:00";;"N";;"N";;"N";13.1;"A";9.23;"A";8.14;"A";29.27;"A";60.02;"A";20;"A";21.64;"A";77.1;"A";1001.2;"A";16;"A";2;"A";4;"A";105;"A";0;"A";203.33;"A"
"2025-09-01 05:15";;"N";;"N";;"N";13.23;"A";9.32;"A";8.21;"A";29.37;"A";60.01;"A";20;"A";21.59;"A";77.81;"A";1001.33;"A";15;"A";1;"A";5;"A";105;"A";0;"A";335;"A"
"2025-09-01 05:30";;"N";;"N";;"N";13.78;"A";9.7;"A";8.55;"A";29.43;"A";60.02;"A";18;"A";21.59;"A";78.04;"A";1001.23;"A";13;"A";2;"A";5;"A";109;"A";;"N";;"N"
"2025-09-01 05:45";;"N";;"N";;"N";13.77;"A";9.69;"A";8.54;"A";29.55;"A";60.06;"A";18;"A";21.55;"A";78.66;"A";1001.45;"A";13;"A";2;"A";5;"A";111;"A";0;"A";173.33;"A"
"2025-09-01 06:00";;"N";;"N";;"N";14.38;"A";10.11;"A";8.9;"A";29.85;"A";60.08;"A";19;"A";21.7;"A";79.32;"A";1001.39;"A";12;"A";2;"A";6;"A";116;"A";0;"A";200;"A"
"2025-09-01 06:15";;"N";;"N";;"N";16.88;"A";11.83;"A";10.42;"A";30.43;"A";60.03;"A";20;"A";21.94;"A";80.58;"A";1001.33;"A";14;"A";2;"A";6;"A";123;"A";0;"A";76.67;"A"
"2025-09-01 06:30";;"N";;"N";;"N";20.53;"A";14.33;"A";12.62;"A";31.18;"A";60.02;"A";22;"A";22.2;"A";82.28;"A";1001.41;"A";12;"A";1;"A";9;"A";126;"A";0.33;"A";126.67;"A"
"2025-09-01 06:45";;"N";;"N";;"N";19.08;"A";13.34;"A";11.75;"A";31.32;"A";59.96;"A";22;"A";22.42;"A";81.64;"A";1001.46;"A";13;"A";1;"A";9;"A";126;"A";0;"A";126.67;"A"
"2025-09-01 07:00";;"N";;"N";;"N";17.23;"A";12.07;"A";10.63;"A";31.38;"A";59.98;"A";23;"A";22.68;"A";81.01;"A";1001.79;"A";14;"A";1;"A";9;"A";125;"A";0;"A";126.67;"A"
"2025-09-01 07:15";;"N";;"N";;"N";17.27;"A";12.09;"A";10.65;"A";31.48;"A";59.95;"A";23;"A";22.87;"A";80.71;"A";1001.96;"A";16;"A";1;"A";7;"A";128;"A";0;"A";126.67;"A"
"2025-09-01 07:30";;"N";;"N";;"N";15.58;"A";10.93;"A";9.63;"A";31.54;"A";60;"A";24;"A";23.11;"A";80.18;"A";1001.99;"A";18;"A";1;"A";6;"A";128;"A";0;"A";130;"A"
"2025-09-01 07:45";;"N";;"N";;"N";14.72;"A";10.34;"A";9.11;"A";31.8;"A";60;"A";25;"A";23.25;"A";80.65;"A";1001.95;"A";;"N";1;"A";;"N";130;"A";1;"A";130;"A"
"2025-09-01 08:00";;"N";;"N";;"N";17.63;"A";12.34;"A";10.87;"A";31.99;"A";60.02;"A";25;"A";23.46;"A";80.59;"A";1002.09;"A";20;"A";1;"A";5;"A";143;"A";0.67;"A";130;"A"
"2025-09-01 08:15";;"N";;"N";;"N";17.76;"A";12.43;"A";10.95;"A";32.25;"A";59.97;"A";26;"A";23.64;"A";80.7;"A";1002.16;"A";21;"A";0;"A";5;"A";151;"A";0.67;"A";130;"A"
"2025-09-01 08:30";;"N";;"N";;"N";16.89;"A";11.83;"A";10.42;"A";32.34;"A";59.97;"A";26;"A";23.79;"A";80.49;"A";1002.09;"A";20;"A";0;"A";6;"A";160;"A";0.67;"A";120;"A"
"2025-09-01 08:45";;"N";;"N";;"N";19.36;"A";13.53;"A";11.91;"A";32.4;"A";60.01;"A";26;"A";23.94;"A";80.3;"A";1001.69;"A";19;"A";1;"A";7;"A";214;"A";0.33;"A";110;"A"
"2025-09-01 09:00";;"N";;"N";;"N";21.43;"A";14.95;"A";13.16;"A";32.59;"A";60.04;"A";25;"A";23.99;"A";81.1;"A";1001.43;"A";18;"A";3;"A";7;"A";332;"A";0.67;"A";96.67;"A"
"2025-09-01 09:15";;"N";;"N";;"N";23.45;"A";16.33;"A";14.38;"A";33.13;"A";59.88;"A";22;"A";24.47;"A";80.78;"A";1001.33;"A";17;"A";2;"A";5;"A";284;"A";0.33;"A";173.33;"A"
"2025-09-01 09:30";;"N";;"N";;"N";22.14;"A";15.43;"A";13.59;"A";33.15;"A";59.87;"A";25;"A";25.15;"A";78.61;"A";1001.57;"A";20;"A";0;"A";5;"A";198;"A";0.33;"A";190;"A"
"2025-09-01 09:45";;"N";;"N";;"N";21.32;"A";14.87;"A";13.1;"A";32.98;"A";60.01;"A";27;"A";25.29;"A";77.28;"A";1001.72;"A";20;"A";1;"A";7;"A";188;"A";0;"A";73.33;"A"
"2025-09-01 10:00";;"N";;"N";;"N";18.75;"A";13.12;"A";10.13;"A";32.78;"A";59.44;"A";29;"A";25.44;"A";74.95;"A";1001.74;"A";24;"A";0;"A";5;"A";205;"A";0;"A";70;"A"
"2025-09-01 10:15";;"N";;"N";;"N";19.74;"A";13.64;"A";9.81;"A";32.76;"A";58.82;"A";33;"A";25.94;"A";73.18;"A";1001.62;"A";27;"A";0;"A";6;"A";199;"A";0;"A";43.33;"A"
"2025-09-01 10:30";;"N";;"N";;"N";25.51;"A";15.07;"A";10.4;"A";33.34;"A";57.13;"A";33;"A";27.12;"A";69.17;"A";1001.73;"A";26;"A";1;"A";7;"A";366;"A";0;"A";190;"A"
"2025-09-01 10:45";;"N";;"N";;"N";19.48;"A";12.35;"A";8.66;"A";34.49;"A";52.42;"A";35;"A";28.27;"A";62.91;"A";1001.52;"A";29;"A";6;"A";6;"A";436;"A";0;"A";163.33;"A"
"2025-09-01 11:00";;"N";;"N";;"N";17.46;"A";10.94;"A";7.42;"A";35.74;"A";47.1;"A";41;"A";29.22;"A";57.39;"A";1001.64;"A";32;"A";0;"A";9;"A";168;"A";0;"A";203.33;"A"
"2025-09-01 11:15";;"N";;"N";;"N";15.24;"A";9.16;"A";6.7;"A";36.72;"A";44.32;"A";42;"A";29.6;"A";56.29;"A";1001.69;"A";32;"A";0;"A";10;"A";180;"A";0;"A";136.67;"A"
"2025-09-01 11:30";;"N";;"N";;"N";15.25;"A";9.78;"A";6.94;"A";37.15;"A";42.28;"A";43;"A";29.47;"A";55.12;"A";1001.75;"A";30;"A";1;"A";13;"A";188;"A";0;"A";130;"A"
"2025-09-01 11:45";;"N";;"N";;"N";15.6;"A";9.66;"A";6.8;"A";37.08;"A";41.2;"A";45;"A";29.21;"A";53.77;"A";1001.74;"A";34;"A";0;"A";10;"A";168;"A";0.33;"A";133.33;"A"
"2025-09-01 12:00";;"N";;"N";;"N";15.3;"A";9.85;"A";6.99;"A";36.91;"A";41.66;"A";43;"A";29.12;"A";54.49;"A";1001.72;"A";34;"A";1;"A";9;"A";222;"A";0.33;"A";116.67;"A"
"2025-09-01 12:15";;"N";;"N";;"N";15.51;"A";10.68;"A";7.28;"A";36.71;"A";42.16;"A";46;"A";28.78;"A";56.09;"A";1001.49;"A";33;"A";0;"A";13;"A";164;"A";0.67;"A";130;"A"
"2025-09-01 12:30";;"N";;"N";;"N";17.36;"A";10.91;"A";7.79;"A";36.48;"A";43.53;"A";44;"A";28.7;"A";57.43;"A";1001.59;"A";33;"A";0;"A";11;"A";162;"A";0;"A";126.67;"A"
"2025-09-01 12:45";;"N";;"N";;"N";17.43;"A";10.89;"A";7.78;"A";36.22;"A";44.58;"A";42;"A";28.48;"A";58.26;"A";1001.5;"A";34;"A";0;"A";8;"A";161;"A";0;"A";126.67;"A"
"2025-09-01 13:00";;"N";;"N";;"N";17.31;"A";10.91;"A";7.78;"A";36.09;"A";44.29;"A";42;"A";28.89;"A";56.06;"A";1001.64;"A";35;"A";0;"A";8;"A";166;"A";0;"A";120;"A"
"2025-09-01 13:15";;"N";;"N";;"N";24.07;"A";13.54;"A";9.23;"A";36.36;"A";44.82;"A";43;"A";29.11;"A";57.97;"A";1001.86;"A";30;"A";1;"A";13;"A";193;"A";0;"A";120;"A"
"2025-09-01 13:30";;"N";;"N";;"N";20.73;"A";13.04;"A";9.37;"A";36.45;"A";47.58;"A";39;"A";28.76;"A";60.2;"A";1001.85;"A";30;"A";1;"A";8;"A";192;"A";0;"A";130;"A"
"2025-09-01 13:45";;"N";;"N";;"N";16.84;"A";10.8;"A";7.86;"A";36.37;"A";46.05;"A";40;"A";28.63;"A";60.2;"A";1001.77;"A";30;"A";0;"A";9;"A";177;"A";0;"A";220;"A"
"2025-09-01 14:00";;"N";;"N";;"N";14.57;"A";9.78;"A";7.19;"A";36.1;"A";45.98;"A";39;"A";28.28;"A";59.78;"A";1001.9;"A";30;"A";1;"A";9;"A";178;"A";0;"A";226.67;"A"
"2025-09-01 14:15";;"N";;"N";;"N";16.64;"A";10.15;"A";7.16;"A";35.9;"A";43.81;"A";37;"A";28.67;"A";55.49;"A";1001.61;"A";30;"A";0;"A";6;"A";209;"A";0;"A";113.33;"A"
"2025-09-01 14:30";;"N";;"N";;"N";13.59;"A";8.56;"A";6.3;"A";35.98;"A";41.93;"A";41;"A";28.7;"A";52.85;"A";1001.52;"A";32;"A";0;"A";9;"A";154;"A";0;"A";56.67;"A"
"2025-09-01 14:45";;"N";;"N";;"N";11.86;"A";7.98;"A";5.74;"A";35.96;"A";41.37;"A";45;"A";28.43;"A";53.78;"A";1001.53;"A";31;"A";0;"A";13;"A";162;"A";0;"A";156.67;"A"
"2025-09-01 15:00";;"N";;"N";;"N";13.02;"A";8.09;"A";5.69;"A";35.83;"A";41.57;"A";41;"A";28.46;"A";52.53;"A";1001.51;"A";31;"A";0;"A";10;"A";172;"A";0;"A";93.33;"A"
"2025-09-01 15:15";;"N";;"N";;"N";11.55;"A";7.59;"A";5.64;"A";35.73;"A";39.63;"A";45;"A";28.34;"A";50.39;"A";1001.49;"A";36;"A";0;"A";9;"A";149;"A";0.67;"A";120;"A"
"2025-09-01 15:30";;"N";;"N";;"N";10.58;"A";7.09;"A";5.12;"A";35.58;"A";38.65;"A";47;"A";28.25;"A";49.73;"A";1001.56;"A";36;"A";0;"A";11;"A";237;"A";0.33;"A";126.67;"A"
"2025-09-01 15:45";;"N";;"N";;"N";10.56;"A";6.46;"A";4.62;"A";35.53;"A";38.27;"A";50;"A";28.21;"A";49.11;"A";1001.45;"A";38;"A";0;"A";12;"A";153;"A";0.33;"A";130;"A"
"2025-09-01 16:00";;"N";;"N";;"N";8.31;"A";5.97;"A";4.46;"A";35.5;"A";39.69;"A";50;"A";28.24;"A";50.94;"A";1001.43;"A";39;"A";0;"A";11;"A";156;"A";0;"A";120;"A"
"2025-09-01 16:15";;"N";;"N";;"N";9.72;"A";6.21;"A";4.4;"A";35.51;"A";40.54;"A";46;"A";28.26;"A";51.83;"A";1001.24;"A";36;"A";0;"A";10;"A";169;"A";0;"A";60;"A"
"2025-09-01 16:30";;"N";;"N";;"N";10.14;"A";6.59;"A";4.76;"A";35.4;"A";40.7;"A";48;"A";27.93;"A";52.35;"A";1001.39;"A";38;"A";0;"A";10;"A";159;"A";0.33;"A";256.67;"A"
"2025-09-01 16:45";;"N";;"N";;"N";9.01;"A";6.32;"A";4.38;"A";35.13;"A";40.99;"A";47;"A";27.64;"A";52.48;"A";1001.39;"A";37;"A";0;"A";10;"A";162;"A";0;"A";93.33;"A"
"2025-09-01 17:00";;"N";;"N";;"N";9.83;"A";5.94;"A";4.22;"A";34.89;"A";40.98;"A";48;"A";27.55;"A";52.29;"A";1001.41;"A";38;"A";0;"A";10;"A";155;"A";0;"A";193.33;"A"
"2025-09-01 17:15";;"N";;"N";;"N";9.92;"A";5.61;"A";4;"A";34.72;"A";39.03;"A";49;"A";27.61;"A";48.03;"A";1001.38;"A";38;"A";0;"A";11;"A";132;"A";0.67;"A";126.67;"A"
"2025-09-01 17:30";;"N";;"N";;"N";9.79;"A";6.07;"A";4.34;"A";34.68;"A";37.86;"A";50;"A";27.79;"A";47.09;"A";1001.26;"A";37;"A";0;"A";13;"A";261;"A";0.33;"A";130;"A"
"2025-09-01 17:45";;"N";;"N";;"N";12.04;"A";7.4;"A";5.28;"A";34.72;"A";38.19;"A";50;"A";27.8;"A";47.97;"A";1001.35;"A";38;"A";0;"A";11;"A";210;"A";0.33;"A";130;"A"
"2025-09-01 18:00";;"N";;"N";;"N";8.38;"A";5.49;"A";3.84;"A";34.75;"A";38.67;"A";50;"A";27.7;"A";48.65;"A";1001.55;"A";40;"A";1;"A";11;"A";361;"A";0;"A";90;"A"
"2025-09-01 18:15";;"N";;"N";;"N";8.57;"A";5.32;"A";3.7;"A";34.65;"A";39.04;"A";50;"A";27.41;"A";49.29;"A";1001.68;"A";39;"A";0;"A";11;"A";177;"A";0;"A";116.67;"A"
"2025-09-01 18:30";;"N";;"N";;"N";7.46;"A";4.89;"A";3.59;"A";34.43;"A";39.09;"A";50;"A";27.05;"A";49.9;"A";1001.7;"A";39;"A";0;"A";11;"A";136;"A";0;"A";203.33;"A"
"2025-09-01 18:45";;"N";;"N";;"N";6.27;"A";4.33;"A";3.21;"A";34.14;"A";39.33;"A";49;"A";26.71;"A";50.28;"A";1001.81;"A";38;"A";0;"A";10;"A";138;"A";0;"A";166.67;"A"
"2025-09-01 19:00";;"N";;"N";;"N";6.04;"A";4.52;"A";3.31;"A";33.81;"A";39.74;"A";49;"A";26.36;"A";50.93;"A";1001.88;"A";39;"A";0;"A";10;"A";138;"A";0;"A";320;"A"
"2025-09-01 19:15";;"N";;"N";;"N";9.49;"A";5.13;"A";3.58;"A";33.45;"A";40.52;"A";48;"A";25.92;"A";52.37;"A";1001.72;"A";37;"A";0;"A";11;"A";143;"A";0;"A";333.33;"A"
"2025-09-01 19:30";;"N";;"N";;"N";6.97;"A";4.57;"A";3.26;"A";33.03;"A";41.29;"A";46;"A";25.48;"A";53.03;"A";1001.92;"A";33;"A";0;"A";13;"A";172;"A";0;"A";263.33;"A"
"2025-09-01 19:45";;"N";;"N";;"N";8;"A";4.95;"A";3.45;"A";32.6;"A";42.44;"A";44;"A";25.03;"A";54.75;"A";1001.92;"A";32;"A";0;"A";12;"A";188;"A";0;"A";143.33;"A"
"2025-09-01 20:00";;"N";;"N";;"N";8.1;"A";5.47;"A";3.85;"A";32.19;"A";44.08;"A";43;"A";24.64;"A";56.95;"A";1002.15;"A";30;"A";0;"A";13;"A";200;"A";0;"A";323.33;"A"
"2025-09-01 20:15";;"N";;"N";;"N";8.81;"A";5.66;"A";4.22;"A";31.79;"A";45.08;"A";42;"A";24.36;"A";57.78;"A";1002.35;"A";28;"A";0;"A";14;"A";235;"A";0;"A";103.33;"A"
"2025-09-01 20:30";;"N";;"N";;"N";9.8;"A";5.95;"A";4.4;"A";31.47;"A";45.75;"A";40;"A";24.22;"A";58.17;"A";1002.37;"A";26;"A";0;"A";14;"A";212;"A";0.33;"A";123.33;"A"
"2025-09-01 20:45";;"N";;"N";;"N";9.2;"A";6.31;"A";4.58;"A";31.25;"A";46.12;"A";;"N";24.18;"A";58.04;"A";1002.47;"A";;"N";0;"A";12;"A";215;"A";0.33;"A";266.67;"A"
"2025-09-01 21:00";;"N";;"N";;"N";8.83;"A";6.4;"A";4.66;"A";31.12;"A";46.36;"A";40;"A";24.09;"A";58;"A";1002.42;"A";;"N";0;"A";;"N";215;"A";0;"A";266.67;"A"
"2025-09-01 21:15";;"N";;"N";;"N";10.07;"A";6.8;"A";4.78;"A";31.06;"A";46.79;"A";39;"A";24;"A";58.54;"A";1002.44;"A";;"N";0;"A";;"N";199;"A";0;"A";330;"A"
"2025-09-01 21:30";;"N";;"N";;"N";10.48;"A";6.92;"A";4.96;"A";30.98;"A";47.24;"A";38;"A";23.84;"A";59.51;"A";1002.34;"A";22;"A";0;"A";16;"A";194;"A";0.33;"A";323.33;"A"
"2025-09-01 21:45";;"N";;"N";;"N";11.97;"A";8.23;"A";5.9;"A";30.86;"A";47.64;"A";37;"A";23.74;"A";59.93;"A";1002.33;"A";24;"A";0;"A";13;"A";185;"A";0.33;"A";310;"A"
"2025-09-01 22:00";;"N";;"N";;"N";14.01;"A";9.86;"A";7.03;"A";30.75;"A";48.07;"A";36;"A";23.55;"A";60.57;"A";1002.22;"A";24;"A";0;"A";12;"A";184;"A";0;"A";323.33;"A"
"2025-09-01 22:15";;"N";;"N";;"N";14.53;"A";9.68;"A";6.8;"A";30.63;"A";48.76;"A";36;"A";23.48;"A";61.8;"A";1002.25;"A";23;"A";0;"A";13;"A";180;"A";0.33;"A";256.67;"A"
"2025-09-01 22:30";;"N";;"N";;"N";12.93;"A";8.79;"A";6.13;"A";30.46;"A";49.54;"A";38;"A";23.15;"A";63.14;"A";1002.21;"A";28;"A";0;"A";10;"A";156;"A";0;"A";246.67;"A"
"2025-09-01 22:45";;"N";;"N";;"N";12.25;"A";8.64;"A";6.38;"A";30.21;"A";50.84;"A";35;"A";22.81;"A";65.24;"A";1002.18;"A";27;"A";0;"A";8;"A";143;"A";0;"A";120;"A"
"2025-09-01 23:00";;"N";;"N";;"N";11.92;"A";9.2;"A";6.71;"A";29.94;"A";51.87;"A";35;"A";22.59;"A";66.51;"A";1002.22;"A";27;"A";0;"A";8;"A";140;"A";0;"A";66.67;"A"
"2025-09-01 23:15";;"N";;"N";;"N";12.61;"A";9.17;"A";6.7;"A";29.71;"A";52.62;"A";34;"A";22.41;"A";66.9;"A";1002.29;"A";26;"A";0;"A";8;"A";143;"A";0;"A";190;"A"
"2025-09-01 23:30";;"N";;"N";;"N";13.65;"A";9.18;"A";6.77;"A";29.51;"A";53.26;"A";36;"A";22.2;"A";67.98;"A";1002.35;"A";28;"A";0;"A";8;"A";140;"A";0;"A";243.33;"A"
"2025-09-01 23:45";;"N";;"N";;"N";13.46;"A";9.04;"A";6.7;"A";29.32;"A";54.15;"A";35;"A";22.08;"A";68.73;"A";1002.65;"A";27;"A";0;"A";7;"A";138;"A";0;"A";306.67;"A"
"2025-09-02 00:00";;"N";;"N";;"N";13.52;"A";9.54;"A";6.91;"A";29.15;"A";54.75;"A";35;"A";21.98;"A";69.33;"A";1002.66;"A";27;"A";0;"A";7;"A";137;"A";0;"A";76.67;"A"
"2025-09-02 00:15";;"N";;"N";;"N";12.76;"A";9.43;"A";7.15;"A";29.05;"A";55.42;"A";35;"A";21.91;"A";69.82;"A";1002.64;"A";28;"A";0;"A";7;"A";136;"A";0;"A";316.67;"A"
"2025-09-02 00:30";;"N";;"N";;"N";13.71;"A";10.15;"A";7.03;"A";28.98;"A";55.72;"A";36;"A";21.83;"A";70.23;"A";1002.71;"A";29;"A";0;"A";7;"A";134;"A";0;"A";320;"A"
"2025-09-02 00:45";;"N";;"N";;"N";13.85;"A";9.86;"A";7.1;"A";28.9;"A";56.17;"A";33;"A";21.8;"A";70.77;"A";1003.02;"A";;"N";0;"A";;"N";134;"A";0;"A";186.67;"A"
"2025-09-02 01:00";;"N";;"N";;"N";13.09;"A";9.88;"A";7.19;"A";28.79;"A";56.63;"A";33;"A";21.56;"A";71.87;"A";1003;"A";25;"A";0;"A";7;"A";135;"A";0;"A";186.67;"A"
"2025-09-02 01:15";;"N";;"N";;"N";12.68;"A";10.32;"A";7.3;"A";28.64;"A";57.56;"A";30;"A";21.4;"A";73.09;"A";1003.08;"A";23;"A";0;"A";7;"A";135;"A";0;"A";263.33;"A"
"2025-09-02 01:30";;"N";;"N";;"N";14.36;"A";10.57;"A";7.56;"A";28.5;"A";58.26;"A";31;"A";21.34;"A";73.38;"A";1003.23;"A";25;"A";0;"A";6;"A";133;"A";0.33;"A";316.67;"A"
"2025-09-02 01:45";;"N";;"N";;"N";14.66;"A";10.48;"A";7.57;"A";28.38;"A";58.25;"A";33;"A";21.26;"A";73.35;"A";1003.18;"A";27;"A";0;"A";6;"A";135;"A";0;"A";156.67;"A"
"2025-09-02 02:00";;"N";;"N";;"N";17.91;"A";13.51;"A";9.41;"A";28.25;"A";58.49;"A";33;"A";21.05;"A";73.88;"A";1003.16;"A";27;"A";0;"A";6;"A";141;"A";0.67;"A";286.67;"A"
"2025-09-02 02:15";;"N";;"N";;"N";15.38;"A";11.63;"A";8.33;"A";28.12;"A";59.1;"A";29;"A";20.97;"A";74.63;"A";1003.13;"A";23;"A";0;"A";6;"A";139;"A";0.33;"A";130;"A"
"2025-09-02 02:30";;"N";;"N";;"N";16.51;"A";11.98;"A";8.57;"A";28.03;"A";59.22;"A";29;"A";20.92;"A";74.35;"A";1003.2;"A";23;"A";0;"A";5;"A";138;"A";0;"A";223.33;"A"
"2025-09-02 02:45";;"N";;"N";;"N";20.78;"A";14.35;"A";9.94;"A";27.99;"A";59.37;"A";28;"A";20.93;"A";74.58;"A";1003.18;"A";21;"A";0;"A";7;"A";144;"A";0.67;"A";240;"A"
"2025-09-02 03:00";;"N";;"N";;"N";22.17;"A";16.84;"A";12.04;"A";27.93;"A";59.47;"A";29;"A";20.89;"A";74.55;"A";1002.97;"A";23;"A";0;"A";6;"A";151;"A";0;"A";320;"A"
