timestamp;TC~T-QM[Cairnet CXM24280940];in °C;HR~T-QM[Cairnet CXM24280940];in %;PA~T-QM[Cairnet CXM24280940];in hPa;CO~4672-QM[Cairnet CXM24280940];in ppb;O3-NO2~4694-QM[Cairnet CXM24280940];in ppb;SO2~4715-QM[Cairnet CXM24280940];in ppb;NO2~4581-QM[Cairnet CXM24280940];in ppb;O3~0940-QM[Cairnet CXM24280940];in ppb;PM10~D641-QM[Cairnet CXM24280940];in µg/m3;PM2.5~D641-QM[Cairnet CXM24280940];in µg/m3;PM1~D641-QM[Cairnet CXM24280940];in µg/m3
(in display TZ);value;qc;value;qc;value;qc;value;qc;value;qc;value;qc;value;qc;value;qc;value;qc;value;qc;value;qc
06.10.2025 17:00;18.74;A;48.91;A;1006.07;A;509;A;41;A;0;A;27;A;14;A;15.75;A;10.98;A;8.32;A
06.10.2025 17:15;18.39;A;50.14;A;1006.11;A;498;A;40;A;0;A;27;A;13;A;16.17;A;11.67;A;8.41;A
06.10.2025 17:30;18.03;A;53.21;A;1006;A;496;A;39;A;0;A;29;A;10;A;14.52;A;10.38;A;7.43;A
06.10.2025 17:45;17.68;A;55.24;A;1005.99;A;536;A;36;A;0;A;28;A;8;A;14.88;A;9.3;A;6.85;A
06.10.2025 18:00;17.31;A;56.29;A;1005.83;A;496;A;34;A;0;A;27;A;7;A;12.42;A;8.26;A;6.11;A
06.10.2025 18:15;16.88;A;57.26;A;1005.82;A;548;A;35;A;0;A;31;A;4;A;11.82;A;8;A;5.59;A
06.10.2025 18:30;16.36;A;59.86;A;1006;A;531;A;34;A;0;A;34;A;1;A;11.93;A;8.06;A;5.65;A
06.10.2025 18:45;15.86;A;61.97;A;1006.01;A;617;A;32;A;0;A;32;A;1;A;11.99;A;8.36;A;6.2;A
06.10.2025 19:00;15.54;A;63.47;A;1006.16;A;791;A;34;A;0;A;34;A;0;A;14.53;A;10.11;A;7.15;A
06.10.2025 19:15;15.32;A;65.21;A;1006.22;A;680;A;35;A;0;A;35;A;0;A;17.03;A;11.36;A;8.47;A
06.10.2025 19:30;15.08;A;66.84;A;1006.31;A;674;A;31;A;0;A;30;A;1;A;14.7;A;10.9;A;7.99;A
06.10.2025 19:45;14.84;A;68.45;A;1006.27;A;795;A;32;A;0;A;30;A;2;A;17.81;A;12.08;A;8.48;A
06.10.2025 20:00;14.73;A;68.76;A;1006.23;A;818;A;31;A;0;A;29;A;2;A;18.55;A;13.12;A;9.37;A
06.10.2025 20:15;14.88;A;66.51;A;1006.24;A;786;A;31;A;0;A;30;A;2;A;21.34;A;15.16;A;11.02;A
06.10.2025 20:30;15.13;A;65.15;A;1006.44;A;694;A;35;A;0;A;36;A;0;A;24.83;A;18.41;A;13.2;A
06.10.2025 20:45;15.24;A;65.16;A;1006.49;A;596;A;34;A;0;A;33;A;1;A;27.65;A;20.97;A;15.34;A
06.10.2025 21:00;15.28;A;65.66;A;1006.58;A;509;A;33;A;0;A;31;A;2;A;30.63;A;23.09;A;16.79;A
06.10.2025 21:15;15.32;A;65.79;A;1006.72;A;449;A;32;A;0;A;28;A;3;A;30.6;A;22.72;A;16.64;A
06.10.2025 21:30;15.34;A;65.61;A;1006.76;A;434;A;32;A;0;A;29;A;3;A;28.86;A;21.42;A;15.41;A
06.10.2025 21:45;15.32;A;65.65;A;1006.69;A;393;A;32;A;0;A;27;A;6;A;24.89;A;19.29;A;14.21;A
06.10.2025 22:00;15.26;A;66.1;A;1006.67;A;352;A;32;A;0;A;24;A;8;A;23.46;A;18.49;A;13.72;A
06.10.2025 22:15;15.18;A;66.69;A;1006.74;A;314;A;30;A;0;A;21;A;10;A;22.87;A;17.81;A;12.89;A
06.10.2025 22:30;15.09;A;67.19;A;1006.77;A;287;A;29;A;0;A;19;A;11;A;20.84;A;16.33;A;12.14;A
06.10.2025 22:45;15.07;A;66.74;A;1006.53;A;254;A;30;A;0;A;16;A;14;A;19.13;A;15.12;A;11.3;A
06.10.2025 23:00;14.98;A;66.89;A;1006.4;A;239;A;29;A;0;A;16;A;13;A;21.66;A;16.14;A;11.87;A
06.10.2025 23:15;14.8;A;67.24;A;1006.28;A;233;A;29;A;0;A;15;A;13;A;21.61;A;17.06;A;12.56;A
06.10.2025 23:30;14.65;A;67.29;A;1006.37;A;221;A;29;A;0;A;16;A;14;A;26.28;A;21.49;A;15.43;A
06.10.2025 23:45;14.5;A;67.58;A;1006.36;A;212;A;29;A;0;A;16;A;13;A;30.02;A;24.56;A;17.69;A
07.10.2025 00:00;14.28;A;69.36;A;1006.41;A;208;A;28;A;0;A;16;A;12;A;30.07;A;24.42;A;18.06;A
07.10.2025 00:15;14.17;A;68.92;A;1006.33;A;210;A;27;A;0;A;15;A;12;A;29.64;A;24.01;A;17.95;A
07.10.2025 00:30;14.2;A;68.29;A;1006.29;A;195;A;29;A;0;A;16;A;12;A;28.75;A;23.32;A;16.85;A
07.10.2025 00:45;14.25;A;67.28;A;1006.28;A;182;A;29;A;0;A;15;A;15;A;26.88;A;21.16;A;15.48;A
07.10.2025 01:00;14.24;A;67.37;A;1006.39;A;170;A;29;A;0;A;15;A;15;A;26.21;A;21.6;A;15.57;A
07.10.2025 01:15;14.18;A;66.68;A;1006.4;A;170;A;29;A;0;A;14;A;15;A;30.75;A;24.93;A;17.96;A
07.10.2025 01:30;14.09;A;66.27;A;1006.32;A;171;A;30;A;0;A;15;A;15;A;26.07;A;20.23;A;14.75;A
07.10.2025 01:45;14.07;A;65.93;A;1006.34;A;159;A;30;A;0;A;14;A;16;A;21.04;A;16.51;A;12.43;A
07.10.2025 02:00;13.99;A;66.2;A;1006.42;A;154;A;30;A;0;A;14;A;16;A;21.16;A;16.06;A;11.84;A
07.10.2025 02:15;13.9;A;66.88;A;1006.35;A;155;A;30;A;0;A;14;A;16;A;19.66;A;15.14;A;11.47;A
07.10.2025 02:30;13.84;A;66.89;A;1006.19;A;156;A;30;A;0;A;13;A;17;A;22;A;18.07;A;13.05;A
07.10.2025 02:45;13.78;A;67.29;A;1005.99;A;159;A;29;A;0;A;15;A;15;A;31.76;A;25.89;A;18.93;A
07.10.2025 03:00;13.72;A;67.76;A;1006.02;A;161;A;29;A;0;A;15;A;14;A;39.32;A;32.77;A;23.72;A
07.10.2025 03:15;13.65;A;68.41;A;1006.02;A;162;A;29;A;0;A;15;A;14;A;40.41;A;32.27;A;23.17;A
07.10.2025 03:30;13.58;A;68.92;A;1006.03;A;157;A;28;A;0;A;15;A;14;A;38.13;A;30.45;A;21.91;A
07.10.2025 03:45;13.51;A;69.37;A;1006.04;A;150;A;28;A;0;A;15;A;13;A;34.95;A;27.19;A;19.97;A
07.10.2025 04:00;13.43;A;70.08;A;1006;A;148;A;27;A;0;A;14;A;13;A;32.53;A;26.06;A;18.87;A
07.10.2025 04:15;13.35;A;70.76;A;1006.09;A;148;A;27;A;0;A;14;A;12;A;34.09;A;27.03;A;19.64;A
07.10.2025 04:30;13.26;A;71.63;A;1006.01;A;136;A;26;A;0;A;13;A;13;A;31.52;A;25.49;A;18.79;A
07.10.2025 04:45;13.26;A;71.68;A;1006;A;130;A;26;A;0;A;13;A;13;A;30.73;A;24.94;A;17.88;A
07.10.2025 05:00;13.27;A;71.52;A;1005.96;A;128;A;26;A;0;A;14;A;12;A;35.9;A;29.28;A;21.09;A
07.10.2025 05:15;13.31;A;70.88;A;1005.83;A;131;A;27;A;0;A;14;A;12;A;37.46;A;30.79;A;22.47;A
07.10.2025 05:30;13.3;A;70.8;A;1005.84;A;146;A;28;A;0;A;15;A;12;A;38.33;A;30.79;A;22.55;A
07.10.2025 05:45;13.3;A;70.94;A;1005.79;A;155;A;27;A;0;A;15;A;12;A;33.3;A;26.34;A;19.33;A
07.10.2025 06:00;13.27;A;71.35;A;1005.8;A;152;A;27;A;0;A;15;A;12;A;28.12;A;22.02;A;16.03;A
07.10.2025 06:15;13.27;A;71.5;A;1005.74;A;152;A;26;A;0;A;13;A;13;A;21.01;A;16.94;A;12.87;A
07.10.2025 06:30;13.33;A;71.36;A;1005.84;A;139;A;25;A;0;A;13;A;12;A;19.1;A;15.32;A;11.63;A
07.10.2025 06:45;13.41;A;70.71;A;1006.04;A;146;A;26;A;0;A;13;A;13;A;18.67;A;16;A;11.89;A
07.10.2025 07:00;13.51;A;70.14;A;1005.98;A;167;A;27;A;0;A;14;A;13;A;21.23;A;17.26;A;12.73;A
07.10.2025 07:15;13.6;A;69.62;A;1006.03;A;179;A;27;A;0;A;15;A;12;A;23.03;A;17.92;A;13.06;A
07.10.2025 07:30;13.65;A;69.68;A;1005.93;A;198;A;27;A;0;A;15;A;12;A;25.03;A;18.7;A;13.53;A
07.10.2025 07:45;13.73;A;69.64;A;1005.99;A;386;A;28;A;1;A;17;A;11;A;34.14;A;26.77;A;19.89;A
07.10.2025 08:00;13.87;A;69.16;A;1006.09;A;422;A;27;A;3;A;19;A;8;A;47.69;A;37.87;A;27.72;A
07.10.2025 08:15;14.05;A;69.06;A;1006.13;A;386;A;31;A;0;A;25;A;6;A;38.7;A;28.79;A;21.16;A
07.10.2025 08:30;14.23;A;68.74;A;1006.08;A;329;A;28;A;0;A;20;A;8;A;30.41;A;22.99;A;16.64;A
07.10.2025 08:45;14.46;A;69.44;A;1006.03;A;369;A;32;A;0;A;23;A;10;A;44.07;A;33.7;A;24.74;A
07.10.2025 09:00;14.73;A;69.92;A;1006.08;A;343;A;29;A;0;A;21;A;9;A;45.63;A;33.72;A;24.01;A
07.10.2025 09:15;14.93;A;69.84;A;1006.3;A;409;A;30;A;0;A;21;A;9;A;37.15;A;26.11;A;18.78;A
07.10.2025 09:30;15.11;A;69.65;A;1006.35;A;472;A;31;A;0;A;21;A;10;A;33.17;A;24.73;A;17.89;A
07.10.2025 09:45;15.32;A;69.49;A;1006.42;A;506;A;33;A;0;A;22;A;11;A;40.23;A;29.85;A;21.67;A
07.10.2025 10:00;15.6;A;68.77;A;1006.13;A;494;A;34;A;0;A;20;A;13;A;32.5;A;25.18;A;17.94;A
07.10.2025 10:15;15.96;A;68.41;A;1006.15;A;485;A;36;A;0;A;22;A;14;A;29.47;A;22.95;A;17.25;A
07.10.2025 10:30;16.39;A;68.61;A;1006.19;A;446;A;36;A;0;A;19;A;17;A;32.64;A;23.7;A;16.77;A
07.10.2025 10:45;16.66;A;69.08;A;1006.04;A;501;A;36;A;0;A;22;A;14;A;32.22;A;24.79;A;17.77;A
07.10.2025 11:00;16.84;A;68.95;A;1006.21;A;448;A;37;A;0;A;20;A;17;A;28.38;A;22.03;A;15.79;A
07.10.2025 11:15;17.04;A;68.69;A;1006.33;A;437;A;38;A;0;A;20;A;17;A;27.81;A;20.5;A;15.16;A
07.10.2025 11:30;17.21;A;69.3;A;1006.28;A;491;A;38;A;0;A;25;A;13;A;29.19;A;21.3;A;15.76;A
07.10.2025 11:45;17.44;A;68.75;A;1006.26;A;447;A;39;A;0;A;24;A;15;A;29.91;A;22.95;A;16.65;A
07.10.2025 12:00;17.55;A;68.15;A;1006.23;A;528;A;38;A;0;A;27;A;11;A;37.55;A;28.83;A;20.64;A
07.10.2025 12:15;17.65;A;67.49;A;1006.2;A;597;A;35;A;0;A;27;A;8;A;37.84;A;28.21;A;20.95;A
07.10.2025 12:30;17.87;A;67.04;A;1006.26;A;547;A;33;A;0;A;24;A;9;A;40.62;A;29.11;A;21.16;A
07.10.2025 12:45;18.09;A;66.15;A;1006.17;A;497;A;34;A;0;A;22;A;12;A;34.98;A;26.97;A;19.77;A
07.10.2025 13:00;18.3;A;65.48;A;1006.15;A;482;A;34;A;0;A;22;A;12;A;35.66;A;26.51;A;19.48;A
07.10.2025 13:15;18.55;A;64.57;A;1006.08;A;483;A;35;A;0;A;22;A;13;A;34.23;A;25.78;A;18.78;A
07.10.2025 13:30;18.9;A;63.49;A;1005.77;A;457;A;37;A;0;A;22;A;15;A;32.26;A;24.47;A;17.3;A
07.10.2025 13:45;19.46;A;62.08;A;1005.49;A;573;A;38;A;0;A;23;A;16;A;28.74;A;21.36;A;15.93;A
07.10.2025 14:00;20.03;A;60.08;A;1005.42;A;394;A;39;A;0;A;21;A;18;A;25.15;A;19.54;A;14.64;A
07.10.2025 14:15;20.23;A;59.1;A;1005.51;A;374;A;42;A;0;A;22;A;20;A;24.04;A;17.35;A;12.55;A
07.10.2025 14:30;20.3;A;58.61;A;1005.52;A;372;A;41;A;0;A;22;A;19;A;21.66;A;15.54;A;11.41;A
07.10.2025 14:45;20.26;A;59.21;A;1005.51;A;398;A;42;A;0;A;24;A;18;A;25.85;A;18.98;A;13.54;A
07.10.2025 15:00;20.21;A;59.42;A;1005.54;A;377;A;40;A;0;A;20;A;20;A;23.51;A;17.21;A;12.59;A
07.10.2025 15:15;20.1;A;60.19;A;1005.35;A;366;A;40;A;0;A;22;A;18;A;23.01;A;17.02;A;12.16;A
07.10.2025 15:30;20.11;A;60.54;A;1005.32;A;374;A;42;A;0;A;26;A;16;A;22.08;A;15.96;A;11.88;A
07.10.2025 15:45;20.19;A;60.25;A;1005.27;A;379;A;42;A;0;A;29;A;13;A;23.04;A;15.37;A;11.27;A
07.10.2025 16:00;20.47;A;59.12;A;1005.16;A;340;A;42;A;0;A;21;A;21;A;20.77;A;14.28;A;10.41;A
07.10.2025 16:15;21.1;A;56.94;A;1004.96;A;313;A;42;A;0;A;20;A;21;A;18.46;A;13.1;A;9.3;A
07.10.2025 16:30;21.38;A;55.98;A;1004.82;A;334;A;45;A;0;A;23;A;22;A;17.61;A;13.01;A;9.5;A
07.10.2025 16:45;21.47;A;54.8;A;1004.75;A;1396;A;46;A;2;A;26;A;21;A;25.69;A;19.7;A;13.86;A
07.10.2025 17:00;21.34;A;52.23;A;1004.69;A;263;A;51;A;0;A;22;A;28;A;7.7;A;5.63;A;4.02;A
07.10.2025 17:15;21.07;A;52.29;A;1004.64;A;238;A;52;A;0;A;21;A;31;A;6.48;A;4.45;A;3.41;A
07.10.2025 17:30;20.86;A;52.66;A;1004.6;A;250;A;50;A;0;A;21;A;29;A;13.44;A;10.2;A;7.41;A
07.10.2025 17:45;20.73;A;52.21;A;1004.79;A;220;A;50;A;0;A;22;A;28;A;9;A;5.54;A;4.16;A
07.10.2025 18:00;20.54;A;52.83;A;1004.96;A;220;A;50;A;0;A;23;A;28;A;9.85;A;6.88;A;5.13;A
07.10.2025 18:15;20.28;A;55.48;A;1005.17;A;285;A;50;A;0;A;24;A;26;A;17.55;A;12.35;A;9.46;A
07.10.2025 18:30;20.02;A;57.25;A;1005.15;A;340;A;48;A;0;A;23;A;25;A;22.24;A;16.42;A;12.46;A
07.10.2025 18:45;19.79;A;58.37;A;1005.05;A;331;A;47;A;0;A;24;A;23;A;24.91;A;17.21;A;12.51;A
07.10.2025 19:00;19.59;A;59.07;A;1005.25;A;297;A;46;A;0;A;23;A;23;A;20.32;A;13.95;A;10.59;A
07.10.2025 19:15;19.37;A;59.86;A;1005.11;A;266;A;45;A;0;A;22;A;23;A;15.31;A;11.31;A;8.33;A
07.10.2025 19:30;19.13;A;60.78;A;1005.07;A;286;A;44;A;0;A;23;A;21;A;21.87;A;17.2;A;11.99;A
07.10.2025 19:45;18.93;A;61.02;A;1005.16;A;259;A;44;A;0;A;22;A;22;A;14.56;A;11.71;A;8.74;A
07.10.2025 20:00;18.79;A;61.05;A;1005.08;A;222;A;44;A;0;A;21;A;24;A;13.74;A;10.39;A;7.71;A
07.10.2025 20:15;18.67;A;60.88;A;1005.12;A;184;A;44;A;0;A;20;A;24;A;13.27;A;9.2;A;6.82;A
07.10.2025 20:30;18.56;A;60.64;A;1005.07;A;162;A;45;A;0;A;19;A;26;A;11.39;A;8.87;A;6.3;A
07.10.2025 20:45;18.45;A;60.62;A;1005.13;A;153;A;45;A;0;A;20;A;25;A;12.31;A;8.99;A;6.43;A
07.10.2025 21:00;18.36;A;60.72;A;1005.13;A;154;A;44;A;0;A;19;A;25;A;13.34;A;10.02;A;6.97;A
07.10.2025 21:15;18.29;A;60.9;A;1005.24;A;147;A;44;A;0;A;19;A;25;A;13.75;A;10.09;A;7.16;A
07.10.2025 21:30;18.24;A;60.7;A;1005.15;A;142;A;44;A;0;A;18;A;26;A;13.75;A;9.68;A;7.1;A
07.10.2025 21:45;18.16;A;60.93;A;1005.09;A;135;A;43;A;0;A;18;A;25;A;12.72;A;9.44;A;7.2;A
07.10.2025 22:00;18.06;A;61.28;A;1005.11;A;136;A;42;A;0;A;18;A;24;A;15.82;A;10.53;A;7.56;A
07.10.2025 22:15;17.98;A;61.53;A;1004.98;A;131;A;42;A;0;A;17;A;25;A;13.96;A;10.07;A;7.38;A
07.10.2025 22:30;17.91;A;61.98;A;1005.03;A;133;A;42;A;0;A;17;A;25;A;15.17;A;11.4;A;8.05;A
07.10.2025 22:45;17.84;A;62.55;A;1005.1;A;132;A;41;A;0;A;17;A;24;A;16.66;A;12.65;A;9.66;A
07.10.2025 23:00;17.77;A;62.88;A;1004.91;A;136;A;40;A;0;A;17;A;23;A;19.99;A;15.25;A;11.3;A
07.10.2025 23:15;17.69;A;63.19;A;1004.65;A;146;A;40;A;0;A;18;A;22;A;24.4;A;19.17;A;14.16;A
07.10.2025 23:30;17.67;A;63.23;A;1004.56;A;157;A;40;A;0;A;18;A;22;A;27.44;A;21.11;A;15.27;A
07.10.2025 23:45;17.67;A;63.03;A;1004.43;A;155;A;39;A;0;A;17;A;22;A;22.35;A;16.95;A;12.55;A
08.10.2025 00:00;17.67;A;62.86;A;1004.41;A;152;A;39;A;0;A;17;A;22;A;20.59;A;14.85;A;11.52;A
08.10.2025 00:15;17.6;A;63.16;A;1004.25;A;150;A;38;A;0;A;17;A;21;A;22.55;A;16.65;A;12.42;A
08.10.2025 00:30;17.53;A;63.22;A;1004.02;A;146;A;37;A;0;A;16;A;21;A;20.98;A;15.02;A;10.99;A
08.10.2025 00:45;17.51;A;63.08;A;1003.98;A;144;A;37;A;0;A;16;A;22;A;18.71;A;13.67;A;10.31;A
08.10.2025 01:00;17.46;A;63.11;A;1003.87;A;149;A;37;A;0;A;16;A;21;A;24.35;A;18.62;A;13.78;A
08.10.2025 01:15;17.4;A;63.2;A;1003.79;A;147;A;37;A;0;A;16;A;21;A;26.39;A;20.06;A;14.79;A
08.10.2025 01:30;17.35;A;62.92;A;1003.77;A;148;A;37;A;0;A;16;A;21;A;23.24;A;16.73;A;12.74;A
08.10.2025 01:45;17.32;A;62.47;A;1003.73;A;147;A;38;A;0;A;16;A;23;A;16.52;A;12.93;A;9.55;A
08.10.2025 02:00;17.34;A;62.04;A;1003.66;A;148;A;39;A;0;A;16;A;23;A;18.7;A;14.73;A;10.9;A
08.10.2025 02:15;17.33;A;62.07;A;1003.54;A;157;A;40;A;0;A;16;A;24;A;19.32;A;14.79;A;10.75;A
08.10.2025 02:30;17.26;A;62.13;A;1003.48;A;161;A;39;A;0;A;17;A;23;A;17.98;A;13.78;A;10.24;A
08.10.2025 02:45;17.16;A;62.32;A;1003.22;A;165;A;39;A;0;A;18;A;22;A;18.99;A;14.91;A;11.1;A
08.10.2025 03:00;17.07;A;62.88;A;1003.17;A;170;A;38;A;0;A;18;A;20;A;24.97;A;19.32;A;14.64;A
08.10.2025 03:15;17.02;A;63.06;A;1003.09;A;172;A;38;A;0;A;17;A;20;A;27.31;A;20.98;A;15.26;A
08.10.2025 03:30;16.96;A;63.45;A;1002.95;A;175;A;38;A;0;A;17;A;20;A;25.65;A;19.28;A;14.24;A
08.10.2025 03:45;16.89;A;63.93;A;1002.9;A;183;A;37;A;0;A;17;A;20;A;22.54;A;17.58;A;13.36;A
08.10.2025 04:00;16.82;A;64.28;A;1002.86;A;190;A;36;A;0;A;17;A;19;A;26.08;A;19.96;A;14.73;A
08.10.2025 04:15;16.75;A;64.6;A;1002.86;A;189;A;36;A;0;A;17;A;19;A;27.52;A;21.53;A;15.38;A
08.10.2025 04:30;16.66;A;65.04;A;1002.62;A;196;A;35;A;0;A;17;A;18;A;25.19;A;20.21;A;15.5;A
08.10.2025 04:45;16.55;A;66.41;A;1002.57;A;207;A;36;A;0;A;17;A;19;A;26.35;A;20.74;A;15.34;A
08.10.2025 05:00;16.28;A;70.15;A;1002.45;A;193;A;35;A;0;A;16;A;18;A;26.34;A;20.79;A;14.88;A
08.10.2025 05:15;15.97;A;71.88;A;1002.26;A;159;A;32;A;0;A;13;A;19;A;19.66;A;15.01;A;10.99;A
08.10.2025 05:30;15.78;A;72.31;A;1002.33;A;151;A;32;A;0;A;13;A;18;A;20.85;A;16.28;A;11.88;A
08.10.2025 05:45;15.67;A;72.28;A;1002.4;A;157;A;31;A;0;A;14;A;17;A;29.12;A;22.51;A;15.46;A
08.10.2025 06:00;15.63;A;72.61;A;1002.36;A;175;A;32;A;0;A;16;A;16;A;31.24;A;25.05;A;17.94;A
08.10.2025 06:15;15.6;A;72.69;A;1002.2;A;177;A;32;A;0;A;17;A;15;A;31.53;A;24.33;A;17.68;A
08.10.2025 06:30;15.59;A;72.23;A;1001.85;A;184;A;32;A;0;A;17;A;15;A;28.47;A;21.99;A;15.94;A
08.10.2025 06:45;15.62;A;71.82;A;1001.69;A;177;A;32;A;0;A;16;A;17;A;21.23;A;16.3;A;11.87;A
08.10.2025 07:00;15.6;A;72.26;A;1001.6;A;189;A;33;A;0;A;16;A;17;A;18.6;A;14.5;A;10.71;A
08.10.2025 07:15;15.49;A;73.07;A;1001.54;A;185;A;33;A;0;A;15;A;18;A;24.31;A;19.46;A;14.4;A
08.10.2025 07:30;15.45;A;73.09;A;1001.4;A;267;A;37;A;0;A;23;A;15;A;27.63;A;21.56;A;15.25;A
08.10.2025 07:45;15.53;A;71.98;A;1001.36;A;269;A;33;A;0;A;17;A;16;A;26.99;A;20.68;A;15.16;A
08.10.2025 08:00;15.73;A;70.45;A;1001.36;A;262;A;36;A;0;A;20;A;15;A;22.71;A;18.33;A;13.96;A
08.10.2025 08:15;15.91;A;69.16;A;1001.35;A;212;A;35;A;0;A;18;A;17;A;21.09;A;16.93;A;12.44;A
08.10.2025 08:30;16.11;A;67.62;A;1001.22;A;180;A;36;A;0;A;17;A;19;A;21.09;A;17.02;A;12.49;A
08.10.2025 08:45;16.31;A;66.62;A;1001.02;A;181;A;35;A;0;A;17;A;18;A;23.02;A;17.87;A;13.11;A
08.10.2025 09:00;16.47;A;65.47;A;1000.67;A;167;A;35;A;0;A;16;A;19;A;19.64;A;15.57;A;10.96;A
08.10.2025 09:15;16.62;A;64.56;A;1000.38;A;163;A;36;A;0;A;17;A;19;A;24.61;A;18.32;A;13.35;A
08.10.2025 09:30;16.78;A;63.44;A;1000.49;A;144;A;36;A;0;A;17;A;19;A;19.62;A;14.98;A;10.91;A
08.10.2025 09:45;16.95;A;62.43;A;1000.51;A;145;A;37;A;0;A;17;A;20;A;17.68;A;13.19;A;9.53;A
08.10.2025 10:00;17.05;A;61.5;A;1000.48;A;191;A;38;A;0;A;19;A;19;A;19.85;A;14.54;A;10.25;A
08.10.2025 10:15;17.16;A;61.33;A;1000.35;A;148;A;37;A;0;A;18;A;19;A;20.32;A;14.42;A;10.79;A
08.10.2025 10:30;17.37;A;60.13;A;1000.2;A;150;A;37;A;0;A;18;A;19;A;16.99;A;12.1;A;8.72;A
08.10.2025 10:45;17.64;A;58.6;A;1000.14;A;166;A;39;A;0;A;20;A;19;A;16.01;A;11.05;A;7.9;A
08.10.2025 11:00;18;A;56.35;A;1000.05;A;160;A;39;A;0;A;19;A;19;A;15.7;A;10.57;A;7.48;A
08.10.2025 11:15;18.28;A;54.34;A;999.86;A;152;A;39;A;0;A;19;A;20;A;14.84;A;9.81;A;6.59;A
08.10.2025 11:30;18.83;A;52.01;A;999.61;A;153;A;39;A;0;A;20;A;20;A;14.33;A;9.11;A;6.67;A
08.10.2025 11:45;19.04;A;50.07;A;999.6;A;143;A;41;A;0;A;19;A;22;A;12.37;A;7.94;A;5.48;A
08.10.2025 12:00;19.31;A;49.03;A;999.65;A;162;A;43;A;0;A;22;A;21;A;13.96;A;8.67;A;6.18;A
08.10.2025 12:15;19.61;A;47.92;A;999.34;A;168;A;41;A;0;A;20;A;21;A;14.23;A;9;A;6.29;A
08.10.2025 12:30;19.88;A;42.37;A;999.24;A;137;A;42;A;0;A;19;A;23;A;15.91;A;8.39;A;5.95;A
08.10.2025 12:45;20.06;A;42.61;A;999.28;A;123;A;46;A;0;A;21;A;25;A;14.33;A;8.13;A;5.68;A
08.10.2025 13:00;20.46;A;43.58;A;998.83;A;158;A;44;A;0;A;21;A;23;A;12.95;A;7.63;A;5.46;A
08.10.2025 13:15;20.6;A;41.98;A;998.82;A;134;A;44;A;0;A;19;A;25;A;13.4;A;8.09;A;5.8;A
08.10.2025 13:30;20.69;A;39.8;A;998.55;A;158;A;43;A;0;A;19;A;24;A;13.15;A;7.74;A;5.49;A
08.10.2025 13:45;20.96;A;37.42;A;998.37;A;137;A;47;A;0;A;21;A;25;A;13.76;A;7.89;A;5.33;A
08.10.2025 14:00;21.19;A;37.24;A;998.2;A;146;A;46;A;0;A;20;A;25;A;14.41;A;8.5;A;5.75;A
08.10.2025 14:15;21.33;A;37.21;A;997.97;A;142;A;46;A;0;A;21;A;25;A;14.62;A;8.06;A;5.54;A
08.10.2025 14:30;21.35;A;37.13;A;997.96;A;158;A;46;A;0;A;22;A;24;A;13.27;A;7.36;A;5.26;A
08.10.2025 14:45;21.36;A;34.95;A;997.89;A;162;A;44;A;0;A;20;A;24;A;13.47;A;7.21;A;5.26;A
08.10.2025 15:00;21.36;A;31.76;A;997.97;A;128;A;48;A;0;A;22;A;26;A;14.67;A;7.5;A;5.18;A
08.10.2025 15:15;21.38;A;32.67;A;997.81;A;135;A;49;A;0;A;23;A;27;A;13.59;A;7.78;A;5.34;A
08.10.2025 15:30;21.38;A;32.57;A;997.62;A;166;A;47;A;0;A;25;A;22;A;13.24;A;7.32;A;5.28;A
08.10.2025 15:45;21.33;A;32.54;A;997.68;A;136;A;48;A;0;A;23;A;25;A;15.6;A;8.37;A;5.98;A
08.10.2025 16:00;21.25;A;34.39;A;997.61;A;149;A;46;A;0;A;25;A;22;A;13.46;A;8.07;A;5.6;A
08.10.2025 16:15;21.17;A;34.21;A;997.57;A;151;A;46;A;0;A;24;A;23;A;13.96;A;8.03;A;5.65;A
08.10.2025 16:30;21.15;A;32.43;A;997.74;A;571;A;46;A;0;A;22;A;25;A;14.29;A;8.36;A;5.69;A
08.10.2025 16:45;21.08;A;33.03;A;997.66;A;160;A;48;A;0;A;23;A;25;A;16.88;A;8.91;A;6.29;A
08.10.2025 17:00;20.99;A;33.4;A;997.96;A;161;A;47;A;0;A;24;A;23;A;15.41;A;8.59;A;5.99;A
08.10.2025 17:15;20.87;A;33.78;A;998.15;A;198;A;45;A;0;A;27;A;19;A;22.18;A;11.62;A;8.04;A
08.10.2025 17:30;20.66;A;34.61;A;998.19;A;208;A;44;A;0;A;26;A;18;A;24;A;11.3;A;7.87;A
08.10.2025 17:45;20.48;A;35.03;A;998.19;A;202;A;44;A;0;A;25;A;19;A;20.41;A;12.78;A;8.98;A
08.10.2025 18:00;20.24;A;35.66;A;998.12;A;219;A;44;A;0;A;26;A;17;A;21;A;14.83;A;10.77;A
08.10.2025 18:15;19.98;A;36.48;A;998.4;A;280;A;41;A;0;A;25;A;17;A;21.35;A;12.95;A;9.52;A
08.10.2025 18:30;19.79;A;36.86;A;998.35;A;241;A;42;A;0;A;23;A;19;A;21.4;A;11.7;A;8.32;A
08.10.2025 18:45;19.58;A;37.51;A;998.23;A;207;A;41;A;0;A;23;A;18;A;20.15;A;11.72;A;8.91;A
08.10.2025 19:00;19.37;A;38.65;A;998.28;A;236;A;41;A;0;A;24;A;16;A;20.77;A;11.64;A;8.55;A
